subject_id,subject_name,relation_id,relation_name,object_id,object_name
Q14626330,ekin tunçay turan,P27,country of citizenship,Q43,turkiye
Q6084413,ümit türkoğlu,P27,country of citizenship,Q43,turkiye
Q1738452,Kemal Okyay,P27,country of citizenship,Q43,turkiye
Q1499635,Gelendost,P17,country,Q43,turkiye
Q5193710,culuk (haymana),P17,country,Q43,turkiye
Q4821738,"yedioluk, adıyaman",P17,country,Q43,turkiye
Q7649829,"susuzşahap, akseki",P17,country,Q43,turkiye
Q6454774,kızlar monastery,P17,country,Q43,turkiye
Q1966785,tekirdag (electoral district),P17,country,Q43,turkiye
Q4806513,hilton istanbul bosphorus,P17,country,Q43,turkiye
Q6049880,Bebek Mosque,P17,country,Q43,turkiye
Q8054824,"Yolustu, Sason",P17,country,Q43,turkiye
Q4700539,"akdogan, kahta",P17,country,Q43,turkiye
Q6063893,kerem alışık,P27,country of citizenship,Q43,turkiye
Q24039849,may 2016 gaziantep bombing,P17,country,Q43,turkiye
Q195335,turkish policy quarterly,P495,country of origin,Q43,turkiye
Q3514600,talat s. halman,P27,country of citizenship,Q43,turkiye
Q77675,vural öger,P27,country of citizenship,Q43,turkiye
Q6424731,"Kocayer, Mezitli",P17,country,Q43,turkiye
Q4831852,Ayvagediği,P17,country,Q43,turkiye
Q4825478,"Baykent, Posof",P17,country,Q43,turkiye
Q8069948,Zeynep'in Sekiz Günü,P840,narrative location,Q43,turkiye
Q6032780,2006 in turkey,P1269,facet of,Q43,turkiye
Q1397220,"Sazakşeyhler, Bolu",P17,country,Q43,turkiye
Q7742278,Beynelmilel (film),P495,country of origin,Q43,turkiye
Q15928885,Caramania,P17,country,Q43,turkiye
Q8079499,Uzeyir Garih,P27,country of citizenship,Q43,turkiye
Q4831729,Aytaç Durak,P27,country of citizenship,Q43,turkiye
Q448297,Ayhan Akman,P27,country of citizenship,Q43,turkiye
Q1515927,Milli Selâmet Partisi,P17,country,Q43,turkiye
Q18689526,Terme river,P17,country,Q43,turkiye
Q3394733,yabanci damat,P495,country of origin,Q43,turkiye
Q4701595,"akpinarli, dinar",P17,country,Q43,turkiye
Q946426,muhammet demir,P27,country of citizenship,Q43,turkiye
Q367449,1999 kocaeli earthquake,P17,country,Q43,turkiye
Q43,turkiye,P47,shares border with,Q230,georgia(country)
Q24735155,erol onderoglu,P27,country of citizenship,Q43,turkiye
Q6080334,"sarnic, pazaryeri",P17,country,Q43,turkiye
Q4875349,"Başbereket, Ayaş",P17,country,Q43,turkiye
Q10951097,Golcuk Plateau,P17,country,Q43,turkiye
Q8003267,"yeşilöz, güdül",P17,country,Q43,turkiye
Q483741,Anadolu Selçukluspor,P17,country,Q43,turkiye
Q6853471,"baslarkadi, devrek",P17,country,Q43,turkiye
Q1234913,elaious,P17,country,Q43,turkiye
Q7701265,"Tepeköy, Çine",P17,country,Q43,turkiye
Q5627174,Güven Gürsoy,P27,country of citizenship,Q43,turkiye
Q1447450,"Gultepe, Kagithane",P17,country,Q43,turkiye
Q12808635,ayakapı,P17,country,Q43,turkiye
Q1023301,Kamacha,P17,country,Q43,turkiye
Q6442900,"Senkoy, Caycuma",P17,country,Q43,turkiye
Q6579489,"sarıaydın, silifke",P17,country,Q43,turkiye
Q17046403,turgay durak,P27,country of citizenship,Q43,turkiye
Q1362522,Ertugrul Kurkcu,P27,country of citizenship,Q43,turkiye
Q5964964,Hüseyin Diriöz,P27,country of citizenship,Q43,turkiye
Q10783179,"Köselerli, Mut",P17,country,Q43,turkiye
Q307775,özdere,P17,country,Q43,turkiye
Q43,turkiye,P150,contains administrative territorial entity,Q376797,Erzerum (Theodosiopolis)
Q6624405,"Kayaonu, Mut",P17,country,Q43,turkiye
Q181379,osmaniye,P17,country,Q43,turkiye
Q28748036,sümeyra koç,P27,country of citizenship,Q43,turkiye
Q10199,Kirmanjki (individual language),P17,country,Q43,turkiye
Q989240,"eyüplü, saimbeyli",P17,country,Q43,turkiye
Q4831030,"Gedikli, Golbasi",P17,country,Q43,turkiye
Q16850295,istanbul museum of the history of science and technology in islam,P17,country,Q43,turkiye
Q3593748,Ümmühan Gürçay,P27,country of citizenship,Q43,turkiye
Q359780,Adnan Polat,P27,country of citizenship,Q43,turkiye
Q1156262,"Akbulut, Aydıntepe",P17,country,Q43,turkiye
Q2874913,"abdelaziz, ayman",P27,country of citizenship,Q43,turkiye
Q388797,semdinli,P17,country,Q43,turkiye
Q21524279,bensu soral,P27,country of citizenship,Q43,turkiye
Q7667104,"Sirtkoy, Manavgat",P17,country,Q43,turkiye
Q344153,ismail cem,P27,country of citizenship,Q43,turkiye
Q345120,acıpayam,P17,country,Q43,turkiye
Q5255423,"demirözü, gülnar",P17,country,Q43,turkiye
Q6588375,"kırık, kastamonu",P17,country,Q43,turkiye
Q17385887,caner erdeniz,P27,country of citizenship,Q43,turkiye
Q6053470,Uzunköprü Bridge,P17,country,Q43,turkiye
Q5320383,"Dörtbölük, Sason",P17,country,Q43,turkiye
Q2950784,"demirozu, haymana",P17,country,Q43,turkiye
Q131384,malatya ili,P17,country,Q43,turkiye
Q4818711,"Örnekköy, Beykoz",P17,country,Q43,turkiye
Q2512366,Veli Acar,P27,country of citizenship,Q43,turkiye
Q3503565,sultan han,P17,country,Q43,turkiye
Q705871,Edge of Heaven,P915,filming location,Q43,turkiye
Q4702068,akçakoca poyraz g.s.k.,P17,country,Q43,turkiye
Q6072109,gunes taner,P27,country of citizenship,Q43,turkiye
Q455215,salih bora,P27,country of citizenship,Q43,turkiye
Q272727,Cagdas Atan,P27,country of citizenship,Q43,turkiye
Q4702075,"akcakoy, kosk",P17,country,Q43,turkiye
Q824405,german - turkish relations,P17,country,Q43,turkiye
Q6373936,"kasaba, kaş",P17,country,Q43,turkiye
Q20751601,Emre Zafer Barnes,P27,country of citizenship,Q43,turkiye
Q10783504,"kirit, tarsus",P17,country,Q43,turkiye
Q15975583,Fatih Kıran,P27,country of citizenship,Q43,turkiye
Q8082512,"seyhler, goynucek",P17,country,Q43,turkiye
Q1973614,Necdet Darıcıoğlu,P27,country of citizenship,Q43,turkiye
Q7424900,"sarıhamzalı, seyhan",P17,country,Q43,turkiye
Q1509957,Sueleyman Demirel Universitesi,P17,country,Q43,turkiye
Q611152,Valley of the Wolves Iraq (2006 film),P840,narrative location,Q43,turkiye
Q7667094,"Siracevizler, Amasya",P17,country,Q43,turkiye
Q16228401,Berna Yeniceri,P27,country of citizenship,Q43,turkiye
Q6394914,"Kesecik, Çamlıyayla",P17,country,Q43,turkiye
Q947840,hayko cepkin,P27,country of citizenship,Q43,turkiye
Q1791046,kudsi ergüner,P27,country of citizenship,Q43,turkiye
Q6096581,ilhan depe,P27,country of citizenship,Q43,turkiye
Q6540106,"yalıntaş, mutki",P17,country,Q43,turkiye
Q6742204,"Eymir, Kastamonu",P17,country,Q43,turkiye
Q5320464,"Düzce, Yüreğir",P17,country,Q43,turkiye
Q1641991,2011–12 TBHSL season,P17,country,Q43,turkiye
Q7827849,"toslak, alanya",P17,country,Q43,turkiye
Q6767863,pirate party of turkey,P17,country,Q43,turkiye
Q43,turkiye,P530,diplomatic relation,Q863,Name of Tajikistan
Q1848789,Alexandria by the Latmos,P17,country,Q43,turkiye
Q8003618,"Yassihuyuk, Polatli",P17,country,Q43,turkiye
Q1156322,"Karaköy, Pazaryeri",P17,country,Q43,turkiye
Q3820199,Ali Rifat Cagatay,P27,country of citizenship,Q43,turkiye
Q2671055,Bahşili,P17,country,Q43,turkiye
Q8050427,Yavuz Şimşek,P27,country of citizenship,Q43,turkiye
Q2513352,"Demirhanlar, Göynük",P17,country,Q43,turkiye
Q4831440,"yusufusagi, evren",P17,country,Q43,turkiye
Q6898394,Monastery of the Miracles,P17,country,Q43,turkiye
Q4952932,"boğaziçi, gaziantep",P17,country,Q43,turkiye
Q30,united stated,P530,diplomatic relation,Q43,turkiye
Q4546967,10th !f Istanbul AFM International Independent Film Festival,P17,country,Q43,turkiye
Q5237722,tcg gayret (d352),P17,country,Q43,turkiye
Q5350452,"ekizce, emirdağ",P17,country,Q43,turkiye
Q6435179,Koyuntepe Dam,P17,country,Q43,turkiye
Q15052347,september 12th (2010 film),P495,country of origin,Q43,turkiye
Q8047890,"yamanlar, i̇zmir",P17,country,Q43,turkiye
Q4828820,"Kale, Borçka",P17,country,Q43,turkiye
Q735674,Osman Baydemir,P27,country of citizenship,Q43,turkiye
Q6715796,"Gökçeören, Bursa",P17,country,Q43,turkiye
Q8079022,"Ormegoze, Besiri",P17,country,Q43,turkiye
Q5005322,"buyukalan, kumluca",P17,country,Q43,turkiye
Q7424908,"Sarihuyuk, Bala",P17,country,Q43,turkiye
Q6065169,cabinet inönü ii,P17,country,Q43,turkiye
Q5385182,ercan gundogan,P27,country of citizenship,Q43,turkiye
Q4824447,"saglik, cine",P17,country,Q43,turkiye
Q4821418,"hisaralan, dazkiri",P17,country,Q43,turkiye
Q4673082,acemi cadı,P495,country of origin,Q43,turkiye
Q4824023,"sogutcuk, cine",P17,country,Q43,turkiye
Q5250179,"Turunçova, Antalya",P17,country,Q43,turkiye
Q32239,saint mary draperis,P17,country,Q43,turkiye
Q6153148,janet akyuez mattei,P27,country of citizenship,Q43,turkiye
Q344050,Iskender Alın,P27,country of citizenship,Q43,turkiye
Q10741715,"Burhanoglu, Devrek",P17,country,Q43,turkiye
Q6078976,uluergüven,P27,country of citizenship,Q43,turkiye
Q7690513,taşhan,P17,country,Q43,turkiye
Q2905382,Halil Berktay,P27,country of citizenship,Q43,turkiye
Q109299,aykut kayacik,P27,country of citizenship,Q43,turkiye
Q2480100,nedim gunar,P27,country of citizenship,Q43,turkiye
Q7852423,"tulumtaş, gölbaşı",P17,country,Q43,turkiye
Q106748,seyran ates,P27,country of citizenship,Q43,turkiye
Q18351158,Ali Huryilmaz,P27,country of citizenship,Q43,turkiye
Q780974,atça,P17,country,Q43,turkiye
Q380295,bar hebræus,P27,country of citizenship,Q43,turkiye
Q7395878,seyhan668/sabancı cultural center,P17,country,Q43,turkiye
Q7424946,"saricam, yuregir",P17,country,Q43,turkiye
Q4843080,"Bahçe, Mersin",P17,country,Q43,turkiye
Q7701254,"Tepeharman, Kastamonu",P17,country,Q43,turkiye
Q2885336,Yaprakli Dam,P17,country,Q43,turkiye
Q1370995,Etenna,P17,country,Q43,turkiye
Q22080671,Turkish Airlines World Golf Cup,P17,country,Q43,turkiye
Q6662925,"Hocali, Mut",P17,country,Q43,turkiye
Q1400345,ferit sadi melen,P27,country of citizenship,Q43,turkiye
Q8003498,"iyceler, kizilcahamam",P17,country,Q43,turkiye
Q8002377,ismetpasa,P17,country,Q43,turkiye
Q908757,Süleyman Ferit Eczacıbaşı,P27,country of citizenship,Q43,turkiye
Q1404388,Karabel relief,P17,country,Q43,turkiye
Q12177315,Don't Go (film),P17,country,Q43,turkiye
Q4680609,Adana Half Marathon,P17,country,Q43,turkiye
Q4827553,"bacakoğlu, gümüşhacıköy",P17,country,Q43,turkiye
Q343854,İmam Hatip school,P17,country,Q43,turkiye
Q2407470,Tevfik Sırıı Gür Stadium,P17,country,Q43,turkiye
Q4830053,"Gokcekiran, Bartin",P17,country,Q43,turkiye
Q1052624,İsmail Cevat Çobanlı,P20,place of death,Q43,turkiye
Q12808880,Bir Aşk Hikayesi ( A Love Story ),P17,country,Q43,turkiye
Q5035086,cape tisan,P17,country,Q43,turkiye
Q8050416,yavuz karamollaoğlu,P27,country of citizenship,Q43,turkiye
Q3784559,Ercument Aslan,P19,place of birth,Q43,turkiye
Q5385624,"Erentepe, Kumluca",P17,country,Q43,turkiye
Q4821246,"uzunköy, adıyaman",P17,country,Q43,turkiye
Q7395882,Sabancı Üniversitesi,P17,country,Q43,turkiye
Q4827899,"bayat, merzifon",P17,country,Q43,turkiye
Q2901102,Gölyaka,P17,country,Q43,turkiye
Q80034,ermeni kıyımı,P17,country,Q43,turkiye
Q390723,suekrue sina guerel,P27,country of citizenship,Q43,turkiye
Q1016269,Burhan Dogançay,P27,country of citizenship,Q43,turkiye
Q4831354,"Asagikarakuyu, Golbasi",P17,country,Q43,turkiye
Q5377636,engin oztonga,P27,country of citizenship,Q43,turkiye
Q343026,yaşar nuri öztürk,P27,country of citizenship,Q43,turkiye
Q5626542,"Gokcepinar, Gercus",P17,country,Q43,turkiye
Q1268444,granicus,P17,country,Q43,turkiye
Q12808547,ardahan university,P17,country,Q43,turkiye
Q1282261,albanians in turkey,P17,country,Q43,turkiye
Q6024077,kamil ocak sport hall,P17,country,Q43,turkiye
Q43,turkiye,P150,contains administrative territorial entity,Q484392,Kırıkkale Province
Q4823401,"dallica, nazilli",P17,country,Q43,turkiye
Q6715745,"gokceoren, kocaeli",P17,country,Q43,turkiye
Q4826662,"tabaklar, emirdağ",P17,country,Q43,turkiye
Q476938,fatih birol,P27,country of citizenship,Q43,turkiye
Q4853223,balikhissar,P17,country,Q43,turkiye
Q5850028,the zombie kids,P17,country,Q43,turkiye
Q3305101,Melisa Kerman,P27,country of citizenship,Q43,turkiye
Q4832321,"Erikli, Kahta",P17,country,Q43,turkiye
Q43,turkiye,P150,contains administrative territorial entity,Q281206,Province of Osmaniye
Q6532488,"Yazibasi, Caycuma",P17,country,Q43,turkiye
Q7886528,TOBB,P17,country,Q43,turkiye
Q817,kuwet,P530,diplomatic relation,Q43,turkiye
Q6100836,Sabri Kalic,P27,country of citizenship,Q43,turkiye
Q208006,bilejik,P17,country,Q43,turkiye
Q25999824,victory sun,P495,country of origin,Q43,turkiye
Q7695443,"tekmen, osmancik",P17,country,Q43,turkiye
Q8080205,i̇smail bilen,P27,country of citizenship,Q43,turkiye
Q4752136,American College of Mersovan,P17,country,Q43,turkiye
Q6454856,"Kızılkaya, Mersin",P17,country,Q43,turkiye
Q989090,"Yamanlı, Tufanbeyli",P17,country,Q43,turkiye
Q2058725,Muhammad Maarifi Mosque,P17,country,Q43,turkiye
Q1378770,Hakan Unsal,P27,country of citizenship,Q43,turkiye
Q189697,History of Karabük,P17,country,Q43,turkiye
Q2081598,mehmet esat bulkat,P27,country of citizenship,Q43,turkiye
Q238745,"menderes, adnan",P27,country of citizenship,Q43,turkiye
Q4821597,"Ortakarabağ, Bolvadin",P17,country,Q43,turkiye
Q2249546,ortaköy,P17,country,Q43,turkiye
Q4831813,"boyali, gudul",P17,country,Q43,turkiye
Q4821895,Boğazpınar,P17,country,Q43,turkiye
Q2358387,Turkish Women's Basketball League,P17,country,Q43,turkiye
Q6034335,1952 in turkey,P1269,facet of,Q43,turkiye
Q20988278,2005 in turkey,P1269,facet of,Q43,turkiye
Q7807697,timur selçuk,P27,country of citizenship,Q43,turkiye
Q5513169,gem classic,P495,country of origin,Q43,turkiye
Q3018618,Turkish Women's Volleyball Championship,P17,country,Q43,turkiye
Q1090633,Gazibey Dam,P17,country,Q43,turkiye
Q989155,"minnetli, kozan",P17,country,Q43,turkiye
Q982901,Taha Kıvanç,P27,country of citizenship,Q43,turkiye
Q19587294,istanbul unveiled,P495,country of origin,Q43,turkiye
Q556388,"akpinar, kirsehir",P17,country,Q43,turkiye
Q17097982,Yuksek Hizli Tren,P17,country,Q43,turkiye
Q544714,Mehmet Yozgatlı,P27,country of citizenship,Q43,turkiye
Q43,turkiye,P2633,geography of topic,Q217035,Land use in Turkey
Q902957,Mevlâna Museum,P17,country,Q43,turkiye
Q4818677,"Kocoren, Antakya",P17,country,Q43,turkiye
Q313503,Duran Çetin,P27,country of citizenship,Q43,turkiye
Q793169,aynalikavak palace,P17,country,Q43,turkiye
Q1027176,"Kale, Malatya",P17,country,Q43,turkiye
Q6097526,Ümit Özdağ,P27,country of citizenship,Q43,turkiye
Q43,turkiye,P1343,described by source,Q602358,brockhaus and efron encyclopaedia
Q15856031,Ömer Kandemir,P27,country of citizenship,Q43,turkiye
Q19613210,yusuf i̇zzet birand,P27,country of citizenship,Q43,turkiye
Q6087125,adam and the devil,P495,country of origin,Q43,turkiye
Q6380744,kayıp armağan,P495,country of origin,Q43,turkiye
Q2218396,"göcek, fethiye",P17,country,Q43,turkiye
Q1890135,"Sugozu, Besni",P17,country,Q43,turkiye
Q4828038,"Karacakaya, Merzifon",P17,country,Q43,turkiye
Q2484937,yucel ildiz,P27,country of citizenship,Q43,turkiye
Q6100574,nese karabocek,P27,country of citizenship,Q43,turkiye
Q43,turkiye,P530,diplomatic relation,Q801,ISRAEL
Q2511728,"Ekinciler, Göynük",P17,country,Q43,turkiye
Q415964,"Akarca, Kozan",P17,country,Q43,turkiye
Q1011968,dimerji,P17,country,Q43,turkiye
Q4696148,Ahmet Arslan (athlete),P27,country of citizenship,Q43,turkiye
Q4825705,"Calidere, Gole",P17,country,Q43,turkiye
Q4827463,"Büyükçay, Merzifon",P17,country,Q43,turkiye
Q7560940,Soner Ergençay,P27,country of citizenship,Q43,turkiye
Q1396433,"yukarıçamlı, bolu",P17,country,Q43,turkiye
Q6585037,"mucuk, mut",P17,country,Q43,turkiye
Q6026886,etem erdinç,P27,country of citizenship,Q43,turkiye
Q1803032,"Ula, Turkey",P17,country,Q43,turkiye
Q3404565,rahmi m koç museum,P17,country,Q43,turkiye
Q297463,Ömer Diler,P27,country of citizenship,Q43,turkiye
Q16736360,tevfik sırrı gür high school,P17,country,Q43,turkiye
Q358987,murat hacioglu,P27,country of citizenship,Q43,turkiye
Q445789,Deniz Çelik,P27,country of citizenship,Q43,turkiye
Q1069807,Church of St. Mary of Blachernae (Istanbul),P17,country,Q43,turkiye
Q608122,kayserispor,P17,country,Q43,turkiye
Q23905289,2016 presidential cycling tour of turkey,P17,country,Q43,turkiye
Q1155323,"Söğütcük, Gölpazarı",P17,country,Q43,turkiye
Q3366081,Tuğba Kocaağa,P27,country of citizenship,Q43,turkiye
Q827192,aegean army,P17,country,Q43,turkiye
Q16838201,fenerbahce s.k. academy,P17,country,Q43,turkiye
Q15987710,yetkin ozkul,P27,country of citizenship,Q43,turkiye
Q1540124,three men and a baby,P840,narrative location,Q43,turkiye
Q3663028,feriye sarayı,P17,country,Q43,turkiye
Q4829188,"eliktekke, amasya",P17,country,Q43,turkiye
Q18344646,1992 görmeç avalanche,P17,country,Q43,turkiye
Q8001949,"catalli, emirdag",P17,country,Q43,turkiye
Q1395904,"Kırha, Bolu",P17,country,Q43,turkiye
Q6578047,Selçikler,P17,country,Q43,turkiye
Q5005327,"büyükgüve, aksaray",P17,country,Q43,turkiye
Q10779178,"kesliturkmenli, silifke",P17,country,Q43,turkiye
Q8002685,"Nebiler, Korkuteli",P17,country,Q43,turkiye
Q4828280,"Ziyaret, Savsat",P17,country,Q43,turkiye
Q7246046,pangaltı mkhitaryan school,P17,country,Q43,turkiye
Q6054596,TÜBİTAK MAM,P17,country,Q43,turkiye
Q344561,Igneada,P17,country,Q43,turkiye
Q7855294,ulusal elektronik ve kriptoloji araştırma enstitüsü,P17,country,Q43,turkiye
Q6442762,kulaksizlar dam,P17,country,Q43,turkiye
Q17508044,akhisar stadium,P17,country,Q43,turkiye
Q2419632,European route E89,P17,country,Q43,turkiye
Q6093113,Uğur Çiftçi,P27,country of citizenship,Q43,turkiye
Q5119904,cihangiroglu ibrahim bey,P27,country of citizenship,Q43,turkiye
Q1275189,Uğur Demirok,P27,country of citizenship,Q43,turkiye
Q5377630,Engin Gunaydin,P27,country of citizenship,Q43,turkiye
Q4827438,"durucasu, taşova",P17,country,Q43,turkiye
Q7117812,"Pazar Basoren, Kizilcahamam",P17,country,Q43,turkiye
Q12811070,naci tasdogen,P27,country of citizenship,Q43,turkiye
Q15260707,mi̇t museum of espionage,P17,country,Q43,turkiye
Q4821521,"kavakli, suhut",P17,country,Q43,turkiye
Q6898338,saint minas of kes,P17,country,Q43,turkiye
Q7831114,trabzonspor a2,P17,country,Q43,turkiye
Q8005123,"Yakapınar, Nallıhan",P17,country,Q43,turkiye
Q7809175,Tirebolu mine,P17,country,Q43,turkiye
Q6454021,"kostkoy, beypazari",P17,country,Q43,turkiye
Q4708187,"alanbaşı, yusufeli",P17,country,Q43,turkiye
Q6785683,masum türker,P27,country of citizenship,Q43,turkiye
Q4822326,"Bozova, Korkuteli",P17,country,Q43,turkiye
Q2615120,mahmudiye,P17,country,Q43,turkiye
Q7940223,volkan gucer,P27,country of citizenship,Q43,turkiye
Q5032507,cankurtaran station,P17,country,Q43,turkiye
Q27865868,2017 Presidential Tour of Turkey,P17,country,Q43,turkiye
Q232745,Azra Akın,P27,country of citizenship,Q43,turkiye
Q4821905,"Dagli, Erdemli",P17,country,Q43,turkiye
Q8046967,Yahşi Batı,P840,narrative location,Q43,turkiye
Q4823298,"Gölbent, Söke",P17,country,Q43,turkiye
Q1573871,Mahmut Yilmaz,P27,country of citizenship,Q43,turkiye
Q59687,A Touch of Spice,P495,country of origin,Q43,turkiye
Q5678593,"hasanağa, nilüfer",P17,country,Q43,turkiye
Q2511902,"Catacik, Goynuk",P17,country,Q43,turkiye
Q6368176,"karakuyu, polatlı",P17,country,Q43,turkiye
Q5398169,Eskiyuruk,P17,country,Q43,turkiye
Q2476181,"Boztepe, Kırşehir",P17,country,Q43,turkiye
Q658437,Imroz Island,P17,country,Q43,turkiye
Q18641910,bagriacik,P27,country of citizenship,Q43,turkiye
Q3046882,ebru elhan,P27,country of citizenship,Q43,turkiye
Q982363,"soğucak, hasankeyf",P17,country,Q43,turkiye
Q4952949,"Boğazköy, Sarıyahşi",P17,country,Q43,turkiye
Q1155103,"bozcaarmut, pazaryeri",P17,country,Q43,turkiye
Q8001529,"ziyaret, amasya",P17,country,Q43,turkiye
Q822742,Ensar Baykan,P27,country of citizenship,Q43,turkiye
Q3471680,sanayi (i̇zmir metro),P17,country,Q43,turkiye
Q232,qazaqstan respwblïkası,P530,diplomatic relation,Q43,turkiye
Q8077504,canakkale martyrs' memorial,P17,country,Q43,turkiye
Q127063,ghars,P17,country,Q43,turkiye
Q7429458,"Sağlık, Aksaray",P17,country,Q43,turkiye
Q248059,Zulfu Livaneli,P27,country of citizenship,Q43,turkiye
Q729830,Aykut Erçetin,P27,country of citizenship,Q43,turkiye
Q6086535,Çukurova Holding A.Ş.,P17,country,Q43,turkiye
Q12810254,karanlıktakiler,P495,country of origin,Q43,turkiye
Q6950580,Mursel Baku,P27,country of citizenship,Q43,turkiye
Q1398195,"kazanlar, gerede",P17,country,Q43,turkiye
Q4826345,"Kazanpinar, Dinar",P17,country,Q43,turkiye
Q1559266,gökhan kaba,P27,country of citizenship,Q43,turkiye
Q794693,"agacli, ceyhan",P17,country,Q43,turkiye
Q4830951,"nakışlı, gerger",P17,country,Q43,turkiye
Q2355171,"bozkurt (district), kastamonu",P17,country,Q43,turkiye
Q3056031,huyuk,P17,country,Q43,turkiye
Q6454131,Kümbetli,P17,country,Q43,turkiye
Q4829318,"Topluca, Bartın",P17,country,Q43,turkiye
Q4823473,"Kızılkaya, Koçarlı",P17,country,Q43,turkiye
Q4826805,"Kizilca, Sandikli",P17,country,Q43,turkiye
Q344068,Körfez İskenderunspor,P17,country,Q43,turkiye
Q984701,"Gelinkaya, Midyat",P17,country,Q43,turkiye
Q28220963,Edirne Museum,P17,country,Q43,turkiye
Q14510650,"Ulubey (district), Ordu",P17,country,Q43,turkiye
Q16931195,Dilfirib Kadınefendi,P27,country of citizenship,Q43,turkiye
Q8053359,"yeğenli, mersin",P17,country,Q43,turkiye
Q291257,"karacahayit, soke",P17,country,Q43,turkiye
Q4696205,Ahmet Taner Kislali,P27,country of citizenship,Q43,turkiye
Q1385152,turkey women's national under-19 football team,P1532,country for sport,Q43,turkiye
Q6099989,3 hür-el,P495,country of origin,Q43,turkiye
Q1090589,Eğrekkaya Dam,P17,country,Q43,turkiye
Q3267911,Gizem Karaca,P27,country of citizenship,Q43,turkiye
Q4821659,"kömür, adıyaman",P17,country,Q43,turkiye
Q7862343,"tonguslu, serik",P17,country,Q43,turkiye
Q5042094,Finland–Turkey relations,P17,country,Q43,turkiye
Q895864,boyabat dam,P17,country,Q43,turkiye
Q6037819,muslih peykoğlu,P27,country of citizenship,Q43,turkiye
Q4592438,1997 fed cup europe/africa zone,P17,country,Q43,turkiye
Q4827271,"Kılıçaslan, Gümüşhacıköy",P17,country,Q43,turkiye
Q1890928,"Erikdere, Kahta",P17,country,Q43,turkiye
Q8060593,"yukarisebil, haymana",P17,country,Q43,turkiye
Q639014,"kartal, i̇stanbul",P17,country,Q43,turkiye
Q4830247,"yolkonak, kastamonu",P17,country,Q43,turkiye
Q4821097,"kilicyaka, cay",P17,country,Q43,turkiye
Q272961,"çulluuşağı, kozan",P17,country,Q43,turkiye
Q681096,Candyba,P17,country,Q43,turkiye
Q4823732,"Karadut, Koçarlı",P17,country,Q43,turkiye
Q175323,adapazar,P17,country,Q43,turkiye
Q6046323,Katil (film),P495,country of origin,Q43,turkiye
Q5626592,"Göltarla, Elmalı",P17,country,Q43,turkiye
Q5058838,cengiz kucukayvaz,P27,country of citizenship,Q43,turkiye
Q1365667,Jakup Jimmy Durmaz,P27,country of citizenship,Q43,turkiye
Q6098608,53rd cabinet of Turkey,P17,country,Q43,turkiye
Q4829163,"güneşli, arhavi",P17,country,Q43,turkiye
Q4827073,"kışlabeyi, göynücek",P17,country,Q43,turkiye
Q551618,Halil Çolak,P27,country of citizenship,Q43,turkiye
Q4826079,"Yağcılar, Aydın",P17,country,Q43,turkiye
Q841465,emre altuğ,P27,country of citizenship,Q43,turkiye
Q6061112,mustafa destici,P27,country of citizenship,Q43,turkiye
Q4818447,"cevreli, demre",P17,country,Q43,turkiye
Q5627130,"gürgenli, sason",P17,country,Q43,turkiye
Q3233849,Karaçulha,P17,country,Q43,turkiye
Q1253603,Doğa Kaya,P27,country of citizenship,Q43,turkiye
Q692000,Ferhat Coekmues,P27,country of citizenship,Q43,turkiye
Q8077620,"çayırköy, merzifon",P17,country,Q43,turkiye
Q6707447,Lycus (river of Lydia),P17,country,Q43,turkiye
Q7572084,"Soğukpınar, Giresun",P17,country,Q43,turkiye
Q13377764,Merdan,P27,country of citizenship,Q43,turkiye
Q2366774,i̇stanbul üniversitesi b.g.d.,P17,country,Q43,turkiye
Q2388365,tahtalı mountain range,P17,country,Q43,turkiye
Q1396635,"Karamanlar, Bolu",P17,country,Q43,turkiye
Q21526508,lale karabıyık,P27,country of citizenship,Q43,turkiye
Q147566,Turkey at the 2010 Winter Olympics,P17,country,Q43,turkiye
Q4829174,"fındıklı, amasya",P17,country,Q43,turkiye
Q4809067,ulubat gölü,P17,country,Q43,turkiye
Q16258134,a. sumru ozsoy,P27,country of citizenship,Q43,turkiye
Q4634608,30th international istanbul film festival,P17,country,Q43,turkiye
Q24451796,avni yıldırım,P27,country of citizenship,Q43,turkiye
Q4829026,"Üçler, Arhavi",P17,country,Q43,turkiye
Q1969910,yasun burnu,P17,country,Q43,turkiye
Q877647,e80,P17,country,Q43,turkiye
Q3334011,munevver andac,P27,country of citizenship,Q43,turkiye
Q6853511,"başkışla, karaman",P17,country,Q43,turkiye
Q16223500,Bahadir Sari,P27,country of citizenship,Q43,turkiye
Q5250071,ugur erdener,P27,country of citizenship,Q43,turkiye
Q2720896,porsuk river,P17,country,Q43,turkiye
Q527099,turhan baytop,P27,country of citizenship,Q43,turkiye
Q6449288,"Kuzucubelen, Mersin",P17,country,Q43,turkiye
Q5637425,Hacı Ömer Sabancı,P27,country of citizenship,Q43,turkiye
Q20949034,Egehan Arna,P27,country of citizenship,Q43,turkiye
Q3056115,pazaryeri,P17,country,Q43,turkiye
Q6587855,"Kızılcasöğüt, Banaz",P17,country,Q43,turkiye
Q1090621,güzelhisar dam,P17,country,Q43,turkiye
Q4708308,"Alanşeyhi, Vezirköprü",P17,country,Q43,turkiye
Q6943378,"mustafalar, yüreğir",P17,country,Q43,turkiye
