question_type,question,answer,player_id,player_name,club_id,club_name,venue_id,venue_name,reasoning_path
pattern_c_team_home_venue,What is the home venue of the team of Orkun Uşak?,elazığ atatürk stadium,Q931253,Orkun Uşak,Q1127498,sanica boru elâzığspor,Q1325035,elazığ atatürk stadium,Orkun Uşak --[member of sports team]--> sanica boru elâzığspor --[home venue]--> elazığ atatürk stadium
pattern_c_team_home_venue,What is the home venue of the team of orhan ak?,elazığ atatürk stadium,Q937898,orhan ak,Q1127498,sanica boru elâzığspor,Q1325035,elazığ atatürk stadium,orhan ak --[member of sports team]--> sanica boru elâzığspor --[home venue]--> elazığ atatürk stadium
pattern_c_team_home_venue,What is the home venue of the team of ismail isa mustafa?,elazığ atatürk stadium,Q970212,ismail isa mustafa,Q1127498,sanica boru elâzığspor,Q1325035,elazığ atatürk stadium,ismail isa mustafa --[member of sports team]--> sanica boru elâzığspor --[home venue]--> elazığ atatürk stadium
pattern_c_team_home_venue,What is the home venue of the team of tarik altuntas?,Buca Arena,Q13551313,tarik altuntas,Q12808733,balçova belediyespor,Q997619,Buca Arena,tarik altuntas --[member of sports team]--> balçova belediyespor --[home venue]--> Buca Arena
pattern_c_team_home_venue,What is the home venue of the team of kadir ari?,Buca Arena,Q2382744,kadir ari,Q12808733,balçova belediyespor,Q997619,Buca Arena,kadir ari --[member of sports team]--> balçova belediyespor --[home venue]--> Buca Arena
pattern_c_team_home_venue,What is the home venue of the team of Bulut Basmaz?,Manisa 19 Mayis Stadium,Q1004726,Bulut Basmaz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Bulut Basmaz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of burak ozsarac?,Manisa 19 Mayis Stadium,Q1010206,burak ozsarac,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,burak ozsarac --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Bülent Cevahir?,Manisa 19 Mayis Stadium,Q1020675,Bülent Cevahir,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Bülent Cevahir --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of gürol gündüz azer?,Manisa 19 Mayis Stadium,Q10397035,gürol gündüz azer,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,gürol gündüz azer --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of ömer közen?,Manisa 19 Mayis Stadium,Q10442838,ömer közen,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,ömer közen --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of cem sultan (footballer)?,Manisa 19 Mayis Stadium,Q1053263,cem sultan (footballer),Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,cem sultan (footballer) --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of i̇hsan poyraz?,Manisa 19 Mayis Stadium,Q1248863,i̇hsan poyraz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,i̇hsan poyraz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Semavi Özgür?,Manisa 19 Mayis Stadium,Q1251405,Semavi Özgür,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Semavi Özgür --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of gokhan emreciksin?,Manisa 19 Mayis Stadium,Q1253508,gokhan emreciksin,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,gokhan emreciksin --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of umut sozen?,Manisa 19 Mayis Stadium,Q1293904,umut sozen,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,umut sozen --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Fevzi Tuncay?,Manisa 19 Mayis Stadium,Q1343408,Fevzi Tuncay,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Fevzi Tuncay --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of eray ataseven?,Manisa 19 Mayis Stadium,Q1348172,eray ataseven,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,eray ataseven --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Eren Aydin?,Manisa 19 Mayis Stadium,Q1349995,Eren Aydin,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Eren Aydin --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Ergin Keles?,Manisa 19 Mayis Stadium,Q1350603,Ergin Keles,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Ergin Keles --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of hikmet balioğlu?,Manisa 19 Mayis Stadium,Q1368791,hikmet balioğlu,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,hikmet balioğlu --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of yaser yildiz?,Manisa 19 Mayis Stadium,Q1383556,yaser yildiz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,yaser yildiz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Sinan Kaloglu?,Manisa 19 Mayis Stadium,Q1396846,Sinan Kaloglu,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Sinan Kaloglu --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Fatih Yilmaz?,Manisa 19 Mayis Stadium,Q1398115,Fatih Yilmaz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Fatih Yilmaz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of tolga doğantez?,Manisa 19 Mayis Stadium,Q1457850,tolga doğantez,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,tolga doğantez --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Onur Karakabak?,Manisa 19 Mayis Stadium,Q1471939,Onur Karakabak,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Onur Karakabak --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of oguzhan kayar?,Manisa 19 Mayis Stadium,Q15076827,oguzhan kayar,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,oguzhan kayar --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of güven varol?,Manisa 19 Mayis Stadium,Q1562318,güven varol,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,güven varol --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of hakan turan?,Manisa 19 Mayis Stadium,Q1569846,hakan turan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,hakan turan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Mahmut Yilmaz?,Manisa 19 Mayis Stadium,Q1573871,Mahmut Yilmaz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Mahmut Yilmaz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of ahmet aras?,Manisa 19 Mayis Stadium,Q15781883,ahmet aras,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,ahmet aras --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Canberk Dilaver?,Manisa 19 Mayis Stadium,Q15790897,Canberk Dilaver,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Canberk Dilaver --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Huseyin Tok?,Manisa 19 Mayis Stadium,Q1652491,Huseyin Tok,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Huseyin Tok --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of huseyin yogurtcu?,Manisa 19 Mayis Stadium,Q1652495,huseyin yogurtcu,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,huseyin yogurtcu --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of yilmaz ozlem?,Manisa 19 Mayis Stadium,Q1717999,yilmaz ozlem,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,yilmaz ozlem --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of metin aslan?,Manisa 19 Mayis Stadium,Q1721050,metin aslan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,metin aslan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Kemal Okyay?,Manisa 19 Mayis Stadium,Q1738452,Kemal Okyay,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Kemal Okyay --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Vedat İnceefe?,Manisa 19 Mayis Stadium,Q178545,Vedat İnceefe,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Vedat İnceefe --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of burak yilmaz?,Manisa 19 Mayis Stadium,Q18765,burak yilmaz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,burak yilmaz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Murat Erdoğan?,Manisa 19 Mayis Stadium,Q1953539,Murat Erdoğan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Murat Erdoğan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Mustafa Asan?,Manisa 19 Mayis Stadium,Q1955517,Mustafa Asan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Mustafa Asan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of okan koc?,Manisa 19 Mayis Stadium,Q2017091,okan koc,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,okan koc --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of volkan babacan?,Manisa 19 Mayis Stadium,Q2037568,volkan babacan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,volkan babacan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of sanver goymen?,Manisa 19 Mayis Stadium,Q2085285,sanver goymen,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,sanver goymen --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of serkan ozsoy?,Manisa 19 Mayis Stadium,Q2273768,serkan ozsoy,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,serkan ozsoy --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Ufukhan Bayraktar?,Manisa 19 Mayis Stadium,Q2473840,Ufukhan Bayraktar,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Ufukhan Bayraktar --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of murat gürbüzerol?,Manisa 19 Mayis Stadium,Q264106,murat gürbüzerol,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,murat gürbüzerol --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Cagdas Atan?,Manisa 19 Mayis Stadium,Q272727,Cagdas Atan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Cagdas Atan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Mehmet Nas?,Manisa 19 Mayis Stadium,Q277944,Mehmet Nas,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Mehmet Nas --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Hasan Ali Durtuluk?,Manisa 19 Mayis Stadium,Q283012,Hasan Ali Durtuluk,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Hasan Ali Durtuluk --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Ersan Gueluem?,Manisa 19 Mayis Stadium,Q283737,Ersan Gueluem,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Ersan Gueluem --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of ömer aysan barış?,Manisa 19 Mayis Stadium,Q297449,ömer aysan barış,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,ömer aysan barış --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of hakan kadir balta?,Manisa 19 Mayis Stadium,Q31564,hakan kadir balta,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,hakan kadir balta --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Nizamettin Caliskan?,Manisa 19 Mayis Stadium,Q317318,Nizamettin Caliskan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Nizamettin Caliskan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Abdulkadir Özgen?,Manisa 19 Mayis Stadium,Q317518,Abdulkadir Özgen,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Abdulkadir Özgen --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Muhammed Akaguenduez?,Manisa 19 Mayis Stadium,Q323933,Muhammed Akaguenduez,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Muhammed Akaguenduez --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Koray Avci?,Manisa 19 Mayis Stadium,Q326854,Koray Avci,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Koray Avci --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of murat tosun?,Manisa 19 Mayis Stadium,Q327428,murat tosun,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,murat tosun --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Celaleddin Koçak?,Manisa 19 Mayis Stadium,Q327709,Celaleddin Koçak,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Celaleddin Koçak --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Mustafa Kocabey?,Manisa 19 Mayis Stadium,Q3328883,Mustafa Kocabey,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Mustafa Kocabey --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of İlker Avcıbay?,Manisa 19 Mayis Stadium,Q343801,İlker Avcıbay,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,İlker Avcıbay --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Tayfun Cora?,Manisa 19 Mayis Stadium,Q352891,Tayfun Cora,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Tayfun Cora --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of adem buyuk?,Manisa 19 Mayis Stadium,Q355638,adem buyuk,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,adem buyuk --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Naci Şensoy?,Manisa 19 Mayis Stadium,Q3622719,Naci Şensoy,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Naci Şensoy --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of ahmet i̇lhan ozek?,Manisa 19 Mayis Stadium,Q402011,ahmet i̇lhan ozek,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,ahmet i̇lhan ozek --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of mustafa sarp?,Manisa 19 Mayis Stadium,Q426881,mustafa sarp,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,mustafa sarp --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Recep Biler?,Manisa 19 Mayis Stadium,Q434163,Recep Biler,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Recep Biler --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of sezer badur?,Manisa 19 Mayis Stadium,Q479643,sezer badur,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,sezer badur --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of turan arda?,Manisa 19 Mayis Stadium,Q487459,turan arda,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,turan arda --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of birol aksancak?,Manisa 19 Mayis Stadium,Q4916923,birol aksancak,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,birol aksancak --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Bulent Ataman?,Manisa 19 Mayis Stadium,Q5005275,Bulent Ataman,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Bulent Ataman --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Coskun Birdal?,Manisa 19 Mayis Stadium,Q5180176,Coskun Birdal,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Coskun Birdal --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Yiğit İsmail Gökoğlan?,Manisa 19 Mayis Stadium,Q522688,Yiğit İsmail Gökoğlan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Yiğit İsmail Gökoğlan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of yigit incedemir?,Manisa 19 Mayis Stadium,Q522718,yigit incedemir,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,yigit incedemir --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of bülent ertuğrul?,Manisa 19 Mayis Stadium,Q526631,bülent ertuğrul,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,bülent ertuğrul --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Erman Güraçar?,Manisa 19 Mayis Stadium,Q5389872,Erman Güraçar,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Erman Güraçar --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of fatih egedik?,Manisa 19 Mayis Stadium,Q5437785,fatih egedik,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,fatih egedik --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of sinan ozkan?,Manisa 19 Mayis Stadium,Q550789,sinan ozkan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,sinan ozkan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Savas Yilmaz?,Manisa 19 Mayis Stadium,Q554088,Savas Yilmaz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Savas Yilmaz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Gurkan Ekren?,Manisa 19 Mayis Stadium,Q5627138,Gurkan Ekren,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Gurkan Ekren --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of sezer öztürk?,Manisa 19 Mayis Stadium,Q565412,sezer öztürk,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,sezer öztürk --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Hasan Ahmet Sari?,Manisa 19 Mayis Stadium,Q5678101,Hasan Ahmet Sari,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Hasan Ahmet Sari --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Metin Akan?,Manisa 19 Mayis Stadium,Q587385,Metin Akan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Metin Akan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Anil Karaer?,Manisa 19 Mayis Stadium,Q615362,Anil Karaer,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Anil Karaer --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of mertan caner ozturk?,Manisa 19 Mayis Stadium,Q6820644,mertan caner ozturk,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,mertan caner ozturk --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Ferhat Coekmues?,Manisa 19 Mayis Stadium,Q692000,Ferhat Coekmues,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Ferhat Coekmues --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of murat karakoc?,Manisa 19 Mayis Stadium,Q6937410,murat karakoc,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,murat karakoc --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Oktay Kuday?,Manisa 19 Mayis Stadium,Q7082662,Oktay Kuday,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Oktay Kuday --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Ugur Inceman?,Manisa 19 Mayis Stadium,Q71403,Ugur Inceman,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Ugur Inceman --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of yalçin ayhan?,Manisa 19 Mayis Stadium,Q727569,yalçin ayhan,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,yalçin ayhan --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Oguz Sabankay?,Manisa 19 Mayis Stadium,Q740321,Oguz Sabankay,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Oguz Sabankay --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
pattern_c_team_home_venue,What is the home venue of the team of Aydin Yilmaz?,Manisa 19 Mayis Stadium,Q792898,Aydin Yilmaz,Q128148,Vestel Manisaspor,Q1507977,Manisa 19 Mayis Stadium,Aydin Yilmaz --[member of sports team]--> Vestel Manisaspor --[home venue]--> Manisa 19 Mayis Stadium
