subject_id,subject_name,relation_id,relation_name,object_id,object_name
Q6096781,nursel köse,P1412,"languages spoken, written or signed",Q188,iso 639:deu
Q16458,The Sisterhood of the Traveling Pants 2,P161,cast member,Q231128,Amber Rose Tamblyn
Q832186,Erden Alkan,P1412,"languages spoken, written or signed",Q188,iso 639:deu
Q6459805,"Ozpinar, Devrek",P31,instance of,Q1529096,koy
Q8002997,"Çamlıbel, Finike",P421,located in time zone,Q6760,UTC+3:00
Q1884984,mahmut bezgin,P54,member of sports team,Q824850,Gaziantep Büyükşehir Belediyespor Kulübü
Q7687059,tarık daşgün,P54,member of sports team,Q1624749,Turkey U-21
Q942041,serkan aykut,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q982389,Sirri Sureyya Onder,P106,occupation,Q28389,screen-writer
Q5017432,Cahit Paşa,P54,member of sports team,Q1170018,Kartalspor
Q6367710,"Karacaören, Kızılcahamam",P131,located in the administrative territorial entity,Q1020663,kızılcahamam district
Q17046219,okan kocuk,P413,position played on team / speciality,Q201330,Association football goalkeeper
Q4828242,"asagikarasu, suluova",P31,instance of,Q486972,community
Q2268332,Selim Sarper,P19,place of birth,Q406,istanbul (turkey)
Q865,tâi-oân,P530,diplomatic relation,Q760,Bannzil Kwéyòl
Q20949042,ercan bayrak,P19,place of birth,Q406,istanbul (turkey)
Q1014093,Gökçebey,P31,instance of,Q1147395,ilçe
Q18713110,kız kolunda damga var,P161,cast member,Q7398100,Sadri Alışık
Q4827127,"Yemişen, Hamamözü",P31,instance of,Q486972,community
Q13497483,standing man,P31,instance of,Q5,Huamn
Q1888606,"Akarca, Sereflikochisar",P31,instance of,Q17051044,mahalle
Q401817,Ahmet Dursun,P413,position played on team / speciality,Q280658,Centre Forward
Q18869,Kaukasus,P17,country,Q794,Persian State of Iran
Q2217136,şamil çinaz,P54,member of sports team,Q170107,FC Rot Weiß Erfurt
Q343927,"inceler, bozkurt",P421,located in time zone,Q6760,UTC+3:00
Q5152,mustapha kemal pasha,P607,conflict,Q390693,Battle of scimitar hill
Q6943982,Mutlu Dervişoğlu,P19,place of birth,Q424661,akcaabat
Q9264,Uzbek Language,P17,country,Q232,qazaqstan respwblïkası
Q5444279,Ferhat Çerçi,P1412,"languages spoken, written or signed",Q188,iso 639:deu
Q755921,atilla özmen,P54,member of sports team,Q630348,bucaspor
Q286286,"Zırlankaya, Serik",P421,located in time zone,Q6760,UTC+3:00
Q4825524,"Kalecik, Göle",P421,located in time zone,Q6760,UTC+3:00
Q4821810,"gücüş, mersin",P31,instance of,Q17051044,mahalle
Q504382,İzmir Adnan Menderes International Airport,P931,place served by transport hub,Q35997,"ismir, turkey"
Q800217,bahar doğan,P19,place of birth,Q129649,İzmit
Q6087718,Ekrem Alican,P102,member of political party,Q6541911,liberty party (turkey)
Q1380273,Veysel Sari,P31,instance of,Q5,Huamn
Q8077458,"Calta, Kizilcahamam",P31,instance of,Q1529096,koy
Q2222443,Sanlı Sarıalioğlu,P54,member of sports team,Q1624749,Turkey U-21
Q6463259,"örencik, kastamonu",P31,instance of,Q1529096,koy
Q43924,adıyaman i̇li province,P31,instance of,Q48336,turkish provinces
Q982460,"Cigdemtepe, Bayburt",P31,instance of,Q486972,community
Q1432103,muş airport,P31,instance of,Q1248784,commercial airport
Q7688193,Tatlı Dillim,P31,instance of,Q11424,movie
Q1889068,"bağlıca, adıyaman",P131,located in the administrative territorial entity,Q168197,history of adıyaman
Q982544,"Çorak, Bayburt",P421,located in time zone,Q6760,UTC+3:00
Q14637461,Enes Unal,P54,member of sports team,Q1624749,Turkey U-21
Q182009,rhaidestos,P190,twinned administrative body,Q187352,"Ayios Ioannis, Kavalla"
Q4831923,"Bademli, Dinar",P421,located in time zone,Q6760,UTC+3:00
Q8062608,"Yuzbeyli, Kalecik",P131,located in the administrative territorial entity,Q967071,Kalecik District
Q434163,Recep Biler,P19,place of birth,Q35997,"ismir, turkey"
Q17544349,Nuri Turan,P1344,participant of,Q8407,helsinki olympic games
Q7116202,Oya Eczacıbaşı,P69,educated at,Q896267,bogazici university
Q4831231,Ayhan Guclu,P641,sport,Q2736,futebol
Q6060769,bilge olgaç,P106,occupation,Q2526255,Film Directors
Q458,EU treaties,P47,shares border with,Q221,fyro macedonia
Q219,република българия,P463,member of,Q1928989,treaty on open skies
Q6394914,"Kesecik, Çamlıyayla",P31,instance of,Q486972,community
Q1889407,"karakoc, adiyaman",P421,located in time zone,Q6723,UTC2
Q435749,fehmi alpay özalan,P31,instance of,Q5,Huamn
Q17450844,Limonata,P31,instance of,Q11424,movie
Q3912102,cosmos (2010 film),P495,country of origin,Q219,република българия
Q18169139,Cansu Koksal,P19,place of birth,Q406,istanbul (turkey)
Q1114411,egemen korkmaz,P106,occupation,Q937857,Association football player
Q8077507,"çanakçılar, amasra",P31,instance of,Q532,village
Q8049615,"Yarımca, Elazığ",P421,located in time zone,Q6760,UTC+3:00
Q127063,ghars,P1343,described by source,Q602358,brockhaus and efron encyclopaedia
Q17450810,gulyabani,P136,genre,Q157394,Mythological film
Q217047,"Kemer, Turkey",P131,located in the administrative territorial entity,Q40249,italian occupation of adalia
Q2836205,Ali Akbar Cicek,P31,instance of,Q5,Huamn
Q6799130,"mazılı, dikili",P421,located in time zone,Q6760,UTC+3:00
Q5385265,Erdem Başçı,P31,instance of,Q5,Huamn
Q2006738,Show TV,P31,instance of,Q1616075,television corporations
Q1699789,faiq naum,P31,instance of,Q5,Huamn
Q746516,Bagcilar,P421,located in time zone,Q6760,UTC+3:00
Q5058859,Cenk Renda,P31,instance of,Q5,Huamn
Q6125213,jaklin kornfilt,P69,educated at,Q13371,Harvard geography
Q5429620,fahrudin durak,P54,member of sports team,Q666179,mannheimer fc viktoria 97
Q2211116,satala,P421,located in time zone,Q6760,UTC+3:00
Q3334049,Misirli Ahmet,P106,occupation,Q639669,music career
Q6933005,Muharrem Uz,P54,member of sports team,Q75257,Çorumspor
Q6097556,"turkish general election, 1923",P991,successful candidate,Q282179,rauf bey
Q232615,Ancient sardis,P131,located in the administrative territorial entity,Q130553,Manisa Ili Province
Q4819839,"ulukoy, dinar",P31,instance of,Q815324,Belde
Q681962,Tinker Tailor Soldier Spy (movie),P161,cast member,Q558666,Konstantin Habensky
Q2436603,meryem boz,P19,place of birth,Q168866,Eski-Shehr
Q4826387,"sorgun, gudul",P421,located in time zone,Q6760,UTC+3:00
Q5530425,gelevara deresi,P31,instance of,Q4022,riverine
Q6100464,Turgut Ucar,P54,member of sports team,Q434929,Altay Izmir
Q2276001,Sezar Akgul,P31,instance of,Q5,Huamn
Q5620134,Isa Demir,P54,member of sports team,Q683351,syrianska föreningen
Q15051577,Ali Kaya,P1344,participant of,Q16538061,2014 european cross country championships
Q3944727,sadi guelcelik,P106,occupation,Q13582652,public works engineer
Q6534795,levent yalcin,P54,member of sports team,Q7618561,Stokesley S.C.
Q1955065,Balıkesir railway station,P31,instance of,Q55488,Train station
Q8053387,"Yeşilyuva, Acıpayam",P31,instance of,Q486972,community
Q10775492,"Kalecik, Ulus",P421,located in time zone,Q6723,UTC2
Q5370341,emel turkyilmaz,P19,place of birth,Q793383,Kydoniai
Q989228,"eskikonacik, pozanti",P31,instance of,Q486972,community
Q2880568,"Balat, Didim",P131,located in the administrative territorial entity,Q958144,yenihisar
Q25932229,hande firat,P31,instance of,Q5,Huamn
Q7857289,"tuzlagözü, kozluk",P421,located in time zone,Q6760,UTC+3:00
Q18683759,Abdurrahim Karslı,P19,place of birth,Q374068,Horasan
Q102235,hp 5 film,P161,cast member,Q725759,tony maudsley
Q7686252,tarkan versus the vikings,P162,producer,Q3057501,Ertem Egilmez
Q1956183,muzaffer ozdemir,P106,occupation,Q33999,Television actor
Q930866,Presidential Cycling Tour of Turkey,P527,has part,Q16725753,2014 presidential tour of turkey
Q928,🇵🇭,P172,ethnic group,Q1290600,manilan visayans
Q10520658,Ulvi Güveneroğlu,P106,occupation,Q937857,Association football player
Q1230804,Murat Kayalı,P54,member of sports team,Q4869413,Batman Petrolspor
Q187261,zeki demirkubuz,P106,occupation,Q2526255,Film Directors
Q1636019,alanyaspor,P641,sport,Q2736,futebol
Q24883371,İzmir Atatürk Museum,P31,instance of,Q33506,history of museums
Q615362,Anil Karaer,P19,place of birth,Q406,istanbul (turkey)
Q16836589,"efeler, aydın",P31,instance of,Q1147395,ilçe
Q16900232,Sirnak Dam,P31,instance of,Q3497167,gravity dams
Q401541,Ahmed Vefik Pasha,P31,instance of,Q5,Huamn
Q6045903,Murat Ozcelik,P31,instance of,Q5,Huamn
Q4831755,"Pelitcik, Camlidere",P421,located in time zone,Q6760,UTC+3:00
Q7447439,Selahattin Sağan,P31,instance of,Q5,Huamn
Q218,RO (country),P2853,electrical plug type,Q1123613,Schutzkontakt
Q2511954,"kuyupinar, goynuk",P131,located in the administrative territorial entity,Q2901109,"goeynuek, turkey"
Q7034245,nihat anılmış,P19,place of birth,Q459,Филипопол
Q1346942,Suat Atalık,P1344,participant of,Q335271,1998 chess olympiad
Q820816,Berkay Tolga Dabanlı,P54,member of sports team,Q608122,kayserispor
Q7311526,remake (2003 film),P495,country of origin,Q225,босна и херцеговина
Q99294,Asuman Krause,P1412,"languages spoken, written or signed",Q256,turcophone
Q4666297,"abdurrahman, ulus",P31,instance of,Q486972,community
Q6933005,Muharrem Uz,P54,member of sports team,Q285722,Gaziantepspor
Q1246,Albanian occupied Serbia,P530,diplomatic relation,Q30,united stated
Q1154815,"isikova, demirozu",P421,located in time zone,Q6723,UTC2
Q4831257,"yukarıdağlıca, gerger",P421,located in time zone,Q6760,UTC+3:00
Q6785706,innocence (1997 film),P162,producer,Q187261,zeki demirkubuz
Q6734669,mahmut ozgener,P19,place of birth,Q344490,i̇zmir province
Q1395054,kemal burkay,P19,place of birth,Q1023313,Mazgirt
Q167729,Mehmet Sak,P54,member of sports team,Q434929,Altay Izmir
Q573135,ali bilgin,P106,occupation,Q937857,Association football player
Q159583,catholic church in the vatican city,P530,diplomatic relation,Q902,Bengali People's Republic
Q2367800,2002-03 tbhsl season,P31,instance of,Q27020041,football season
Q5626960,"güneysaray, kızılcahamam",P131,located in the administrative territorial entity,Q1020663,kızılcahamam district
Q983535,refik saydam,P102,member of political party,Q19079,CHP
Q668,ਭਾਰਤ ਗਣਤੰਤਰ,P530,diplomatic relation,Q817,kuwet
Q718999,arzu sema canbul,P641,sport,Q2736,futebol
Q382316,Gökhan Özen,P1303,instrument,Q6607,Guiatr
Q145,royaume-uni,P530,diplomatic relation,Q884,S. Koreans
Q982275,"maden, bayburt",P131,located in the administrative territorial entity,Q211828,history of bayburt
Q12560,Ottoman empire,P36,capital,Q768506,Sögüt
Q31,belgie,P31,instance of,Q185441,List of European Union member states by area
Q812591,bayraklı,P31,instance of,Q1147395,ilçe
Q2224356,"Tepecik, Tut",P31,instance of,Q486972,community
Q16,p:ca,P1906,office held by head of state,Q116,Monarch
Q975826,cueneyt koez,P413,position played on team / speciality,Q336286,Defender (association football)
Q408,Commonwealth Australia,P237,coat of arms,Q221024,Motto of Australia
Q8050672,Yağız Kaba,P641,sport,Q5372,baksetball
Q4819792,"yenikoy, bursa",P131,located in the administrative territorial entity,Q1012836,orhangazı
Q1740774,kibar feyzo,P57,director,Q758354,Atıf Yılmaz Batıbeki
Q4829411,ortaköy (amasya),P131,located in the administrative territorial entity,Q170532,titular archbishop of amasea
Q12109024,Acibadem University School of Medicine,P31,instance of,Q180958,School (division)
Q9166503,barış esen,P19,place of birth,Q6487,attalea in pamphylia
Q4291158,Mersinli Cemal Paşa,P106,occupation,Q82955,Politician
Q8053369,Yesilkoy Feneri,P131,located in the administrative territorial entity,Q406,istanbul (turkey)
Q183,Germanz,P463,member of,Q7804,the imf
Q1074968,"Kaman (District), Kırşehir",P31,instance of,Q515,city (kentucky)
Q7405443,"salmanbeyli, seyhan",P421,located in time zone,Q6760,UTC+3:00
Q7603865,D.100,P31,instance of,Q34442,Unsealed road
Q20988560,Hakan Yavuz,P31,instance of,Q5,Huamn
Q180280,"ozal, turgut",P69,educated at,Q344334,i̇tü
Q19058235,Zübeyde Kaya,P641,sport,Q2736,futebol
Q16745200,Byb Berlin,P106,occupation,Q183945,music production (music industry)
Q6090957,Yılmaz Yücetürk,P413,position played on team / speciality,Q193592,Right-half
Q17385626,hilal başkol,P19,place of birth,Q170532,titular archbishop of amasea
Q6058932,Dilara Büyükbayraktar,P19,place of birth,Q35997,"ismir, turkey"
Q8077754,cigdem talu,P1196,manner of death,Q3739104,Death by natural cause
Q6623546,List of hospitals in Balikesir Province,P31,instance of,Q13406463,lists
Q3477695,Şefika Kutluer,P1412,"languages spoken, written or signed",Q256,turcophone
Q5397632,"esentepe, dikili",P421,located in time zone,Q6760,UTC+3:00
Q38,P:I,P530,diplomatic relation,Q96,United States of Mexico
Q7669638,TCDD 56301 Class,P2978,wheel arrangement,Q764728,1-5-0
Q989737,"Gokceyol, Kozan",P131,located in the administrative territorial entity,Q926426,"history of kozan, adana"
Q4825217,"basaran, eskil",P31,instance of,Q486972,community
Q8079104,özal aile,P527,has part,Q4696212,Tevfik Ahmet Özal
Q4817503,Haci Osman,P131,located in the administrative territorial entity,Q2473795,manyas
Q466180,nimet bas,P106,occupation,Q82955,Politician
Q735524,Topal Osman,P20,place of death,Q3640,"Angora, Turkey"
Q3335501,namuslu,P364,original language of film or TV show,Q256,turcophone
Q33,republic of finland,P150,contains administrative territorial entity,Q5701,pirkanmaa region
Q794,Persian State of Iran,P530,diplomatic relation,Q258,Suid Africa
Q2459752,Tunay Açar,P54,member of sports team,Q1351037,Turgutluspor
Q16860061,sinan tekerci,P27,country of citizenship,Q183,Germanz
Q124586,Ali Atalan,P69,educated at,Q309948,Rhur-Universitaet of Bochum
Q4508275,hovhannes chekijyan,P166,award received,Q583881,orders of friendship of peoples
Q6847511,mike kigen kipruto,P2416,sports discipline competed in,Q40244,marathon
Q4788344,"Ardicli, Gercus",P31,instance of,Q486972,community
Q81299,helsinki protocol,P1037,director/manager,Q78575,benita ferrero waldner
Q10792767,"Merdivenli, İzmir",P421,located in time zone,Q6723,UTC2
Q2455410,"Avsallar, Antalya",P131,located in the administrative territorial entity,Q171810,Coracesium
Q1342362,Engin Atsuer,P54,member of sports team,Q483738,Anadolu Efes Sports Club
Q6480242,Lale Oraloğlu,P119,place of burial,Q29635,zincirlikuyu mezarlığı
Q6430423,"konur, gülnar",P421,located in time zone,Q6760,UTC+3:00
Q7430927,schahan berberian,P106,occupation,Q212980,psychological associate
Q7398165,sadık eliyeşil,P69,educated at,Q230899,the university of manchester
Q4952569,Boyner Holding,P159,headquarters location,Q1050148,Maslak
Q833,malaysian federation,P530,diplomatic relation,Q668,ਭਾਰਤ ਗਣਤੰਤਰ
Q215577,Eren Derdiyok,P1344,participant of,Q189571,euro 2016 schedule
Q4821651,"Bahçe, Karataş",P131,located in the administrative territorial entity,Q376854,Megarsus
Q1151997,nevriye yılmaz,P54,member of sports team,Q1404649,fenerbahçe i̇stanbul
Q1155957,"Karabayir, Bozuyuk",P131,located in the administrative territorial entity,Q519741,Bozuyuk
Q569272,Sinan Bolat,P413,position played on team / speciality,Q201330,Association football goalkeeper
Q2248715,Bigadic,P421,located in time zone,Q6760,UTC+3:00
Q6374940,kasım yıldız,P19,place of birth,Q1004526,"sorgun, yozgat"
Q1045,As-Sumal,P150,contains administrative territorial entity,Q1046329,nogal
Q13462039,badminton at the 2013 mediterranean games,P276,location,Q134291,"mersin, turkey"
Q1366105,Semih Kaya,P19,place of birth,Q737822,Πέργαμος
Q6559083,"tellioglu, devrek",P31,instance of,Q1529096,koy
Q7102331,modern oriental frill,P279,subclass of,Q5433715,Show pigeon
Q1248863,i̇hsan poyraz,P54,member of sports team,Q128148,Vestel Manisaspor
Q6677861,Haciilyasli,P31,instance of,Q486972,community
Q3624341,şükrü naili gökberk,P119,place of burial,Q2617627,Turkish State Cemetery
Q4829134,"Demirciler, Artvin",P31,instance of,Q486972,community
Q35,Dennmark,P530,diplomatic relation,Q219060,Sport in the State of Palestine
Q3123561,halkpınar,P31,instance of,Q486972,community
Q1395809,"ulaslar, gerede",P31,instance of,Q486972,community
Q647228,edirnekapı,P276,location,Q406,istanbul (turkey)
Q17045723,ianis hagi,P54,member of sports team,Q3590324,Romania national under-17 football team
Q414,argentina,P47,shares border with,Q733,name of paraguay
Q4287964,Ince Minare Madrasa,P31,instance of,Q132834,mädräsä
Q164983,gallipoli landings,P710,participant,Q699617,sir ian hamilton
Q114487,serdar kurtuluş,P31,instance of,Q5,Huamn
Q7070108,nuri boytorun,P1344,participant of,Q8138,The 1928 Summer Olympics
Q5627138,Gurkan Ekren,P19,place of birth,Q13124930,"soma, turkey"
Q4725104,Ali Osman,P1441,present in work,Q607514,storylines of eastenders (1980s)
Q8080277,izzet kaya,P54,member of sports team,Q1356276,Yalovaspor
Q68359,athenagoras i (spyrou) of constantinople,P27,country of citizenship,Q41,hellada
Q4818147,Tuğba Ekinci,P106,occupation,Q177220,vocalist
Q2933169,Cahit Sıtkı Tarancı,P27,country of citizenship,Q12560,Ottoman empire
Q387548,hippodrome of constantinople,P361,part of,Q5773394,historic areas of istanbul
Q6409700,Kim beşyüz bin ister?,P449,original network,Q2006738,Show TV
Q3332425,nenad bijedić,P19,place of birth,Q93347,"mostar, bosnia"
Q10557542,ramazan çevik,P106,occupation,Q937857,Association football player
Q5395762,ersan dogu,P54,member of sports team,Q51976,Fußballverein Werder
Q4830142,"Konaklı, Ardanuç",P31,instance of,Q486972,community
Q4828336,"çağlıyan, yusufeli",P131,located in the administrative territorial entity,Q1027153,purtekrek
Q1015322,Kumlu,P421,located in time zone,Q6760,UTC+3:00
Q1531410,Mercan Dede,P1303,instrument,Q743836,Ney flute
Q6070309,dedemin i̇nsanları,P364,original language of film or TV show,Q9129,Ehhnvika
Q61398,adam alfred rudolf glauer,P106,occupation,Q81096,list of famous engineer
Q4832057,"Tatlak, Camlidere",P421,located in time zone,Q6760,UTC+3:00
Q1707497,Once Upon A Time in Anatolia,P58,screenwriter,Q16939232,ebru ceylan
Q34,p:sweden,P35,head of state,Q52890,oscar gustaf adolf of sweden
Q6528815,NTV Spor,P2936,language used,Q256,turcophone
Q464689,Leyla zena,P31,instance of,Q5,Huamn
Q1384097,Gül Baba,P106,occupation,Q4964182,philosophers
Q159,Оросын Холбооны Улс,P37,official language,Q36498,ISO 639:agx
Q1753844,Ulu Cami (Antalya),P131,located in the administrative territorial entity,Q6487,attalea in pamphylia
Q1246,Albanian occupied Serbia,P530,diplomatic relation,Q39,Confédération suisse
Q2727504,horomos,P131,located in the administrative territorial entity,Q83077,kars province
Q1757369,yozgatspor,P118,league,Q1470401,TFF Third League
Q1155442,"deresakarı, bilecik",P421,located in time zone,Q6760,UTC+3:00
Q31720,the new life (novel),P407,language of work or name,Q256,turcophone
Q4829959,"Emirli, Kastamonu",P131,located in the administrative territorial entity,Q155915,kastamon
Q5437805,"Fatih Öztürk (footballer, born 1983)",P54,member of sports team,Q999346,Ofspor
Q4170141,şükrü halûk akalın,P19,place of birth,Q38545,adanija
Q4027353,"baglarbasi, osmangazi",P131,located in the administrative territorial entity,Q1023140,osmangazi
Q8047318,yalcin didman,P106,occupation,Q1114448,graphic artist
Q668,ਭਾਰਤ ਗਣਤੰਤਰ,P6,head of government,Q275146,Sri P V Narasimha Rao
Q1414112,Filiz Koç,P106,occupation,Q33999,Television actor
Q187285,zeki yıldırım,P54,member of sports team,Q1347349,pendik s.k.
Q5065760,"cevizler, manavgat",P421,located in time zone,Q6760,UTC+3:00
Q4725628,"Alibaş, Bartın",P31,instance of,Q486972,community
Q682960,engin verel,P19,place of birth,Q406,istanbul (turkey)
Q96,United States of Mexico,P463,member of,Q48192,international coffee organization
Q2511708,"cevreli, mudurnu",P421,located in time zone,Q6760,UTC+3:00
Q10259,होली,P17,country,Q837,iso 3166-1:np
Q5626673,görükle,P421,located in time zone,Q6760,UTC+3:00
Q1888755,"bozhuyuk, adiyaman",P421,located in time zone,Q6723,UTC2
Q792859,aydan ozoguz,P1344,participant of,Q707063,2010 German presidential election
Q4830482,"geris, bartin",P131,located in the administrative territorial entity,Q211805,History of Bartın
Q1155992,"kepen, sogut",P421,located in time zone,Q6760,UTC+3:00
Q327142,yachar kemal,P106,occupation,Q6625963,Author of novels
Q4831222,ayfer tunç,P31,instance of,Q5,Huamn
Q1794693,Ahmet Kutsi Karadoğan,P19,place of birth,Q131384,malatya ili
Q6374779,Kastamonu Gazi Stadium,P127,owned by,Q264095,Kastamonuspor
Q819597,ersen martin,P54,member of sports team,Q7855039,turkey national under-23 football team
Q159,Оросын Холбооны Улс,P37,official language,Q27567,Ashkharua
Q4824162,"Güdüşlü, Koçarlı",P421,located in time zone,Q6760,UTC+3:00
Q902,Bengali People's Republic,P530,diplomatic relation,Q36,PolanD
Q3357704,Otoyol,P279,subclass of,Q34442,Unsealed road
Q4544707,Tekin Arıburun,P19,place of birth,Q147243,Shtip
Q7940222,Volkan Bozkır,P1412,"languages spoken, written or signed",Q256,turcophone
Q4663809,abbas in flower,P58,screenwriter,Q8050423,yavuz turgul
Q6072172,"Kaşyayla, Sason",P421,located in time zone,Q6760,UTC+3:00
Q317853,abdüllatif şener,P69,educated at,Q1060621,ankara üniversitesi
Q820816,Berkay Tolga Dabanlı,P54,member of sports team,Q104761,tsv bayer 04 leverkusen
Q506568,Anil Dilaver,P54,member of sports team,Q43134,Galatasaray S. K.
Q18145129,Tirespor 1922,P641,sport,Q2736,futebol
Q910975,Sarus River,P30,continent,Q48,asia
Q156557,kura(mtkvari) river,P974,tributary,Q2352098,Aghstev
Q4695019,"Ahatli, Kas",P421,located in time zone,Q6760,UTC+3:00
Q1052760,celal atik,P20,place of death,Q3640,"Angora, Turkey"
Q230,georgia(country),P530,diplomatic relation,Q851,Arabia of the Sauds
Q114487,serdar kurtuluş,P3373,sibling,Q1388875,serkan kurtulus
Q438822,alper akçam,P54,member of sports team,Q819419,vfr wormatia worms
Q2043226,aydan şener,P19,place of birth,Q128978,Kilis Province
Q7459643,Seckin Getbay,P54,member of sports team,Q340133,hacettepe sk
Q18030084,çağlar şahin akbaba,P54,member of sports team,Q630348,bucaspor
Q7454865,"Serinkuyu, Hanak",P131,located in the administrative territorial entity,Q1014299,Hanak
Q4825504,"ciceklidag, hanak",P131,located in the administrative territorial entity,Q1014299,Hanak
Q6036237,Sivas Dört Eylül Belediyespor,P641,sport,Q2736,futebol
Q16,p:ca,P530,diplomatic relation,Q39,Confédération suisse
Q5626835,Gülen Gözler,P161,cast member,Q4831964,aysen gruda
Q860276,bilal gülden,P413,position played on team / speciality,Q193592,Right-half
Q12808250,aaah belinda,P136,genre,Q157394,Mythological film
Q348199,Mehmet Topal,P106,occupation,Q937857,Association football player
Q4899830,"beyalan, nallihan",P421,located in time zone,Q6760,UTC+3:00
Q19079,CHP,P1142,political ideology,Q269443,Kemalism
Q1155328,"dülgeroğlu, pazaryeri",P421,located in time zone,Q6723,UTC2
Q1951919,Muhammet Özdin,P641,sport,Q2736,futebol
Q6370311,"kargin, sandikli",P31,instance of,Q486972,community
Q79857,cogni,P190,twinned administrative body,Q157024,"tetovo, macedonia"
Q4828278,"pınarlı, hopa",P421,located in time zone,Q6760,UTC+3:00
Q531443,kenan i̇mirzalıoğlu,P69,educated at,Q1093258,ytü
Q2180471,Engin Gungor,P54,member of sports team,Q876699,evv eindhoven
Q803670,bahtiyar yorulmaz,P641,sport,Q2736,futebol
Q2279529,"konak, izmir",P190,twinned administrative body,Q18419,"Brooklyn, NYC, NY"
Q3472837,istanbul tales,P31,instance of,Q336144,omnibus film
Q468099,Asli Erdogan,P106,occupation,Q1930187,Political journalists
Q21524192,Barış Arduç,P19,place of birth,Q39,Confédération suisse
Q19859439,nagihan avanaş,P31,instance of,Q5,Huamn
Q558297,when we leave,P495,country of origin,Q183,Germanz
Q1156634,waffle cone,P276,location,Q36704,yugosalvia
Q30,united stated,P530,diplomatic relation,Q833,malaysian federation
Q4736141,altan aksoy,P54,member of sports team,Q495299,Galatasaray F.C.
Q812592,Bayram Olgun,P641,sport,Q2736,futebol
Q6585488,suyolcuzade mustafa eyyubi,P19,place of birth,Q406,istanbul (turkey)
Q1858457,yekta kurtulus,P413,position played on team / speciality,Q193592,Right-half
Q1155008,"Dodurga, Bozüyük",P421,located in time zone,Q6760,UTC+3:00
Q5058632,Teddy Yıldız,P19,place of birth,Q118995,mush of the armenians
Q1133207,yildirim demiroren,P69,educated at,Q6538122,leysin american schools
Q343629,i̇lhan parlak,P54,member of sports team,Q285722,Gaziantepspor
Q16869476,Alp Gürkan,P31,instance of,Q1425553,Mine fire
Q1890253,"caykaya, besni",P31,instance of,Q486972,community
Q614470,fatih akyel,P641,sport,Q2736,futebol
Q1973615,necdet mahfi ayral,P1412,"languages spoken, written or signed",Q256,turcophone
Q18637167,gamze bezan,P54,member of sports team,Q6098614,Trabzon Idmanocagi (women)
Q122159,Dilaver Satılmıs,P54,member of sports team,Q223262,FC Luzern
Q1339529,emrah eren,P54,member of sports team,Q352270,adanaspor
Q1156138,"Sirhoca, Sogut",P421,located in time zone,Q6723,UTC2
Q14454182,Burak Kardeş,P641,sport,Q2736,futebol
Q7458091,"Sevinç, Manavgat",P421,located in time zone,Q6760,UTC+3:00
Q140299,Oguzhan Aynaoglu,P641,sport,Q2736,futebol
Q307793,Özer Umdu,P54,member of sports team,Q805909,balikesirspor
Q4826943,"Pusacik, Gumushacikoy",P421,located in time zone,Q6760,UTC+3:00
Q6074374,faruk aksoy,P31,instance of,Q5,Huamn
Q8003658,"Ibrahimbeyli, Evren",P421,located in time zone,Q6760,UTC+3:00
Q28197504,ayvacık railway station,P31,instance of,Q22667,fixed rail
Q12810027,Hidir Aslan,P1412,"languages spoken, written or signed",Q256,turcophone
Q2705560,Bülent Akın,P31,instance of,Q5,Huamn
Q81299,helsinki protocol,P1037,director/manager,Q1371792,solomon passy
Q203573,bursaspor kulübü derneği,P118,league,Q485568,turkish super league
Q388061,Eşref Bitlis,P31,instance of,Q5,Huamn
Q20195187,Rıdvan Turan,P69,educated at,Q3247377,Uludağ Universitesi
Q27567,Ashkharua,P361,part of,Q33852,Abkhaz-Abazin languages
Q298,república de chile,P530,diplomatic relation,Q38,P:I
Q3040561,Ömer Kavur,P106,occupation,Q28389,screen-writer
Q230,georgia(country),P6,head of government,Q15277881,Giorgi Kvirikashvili
Q2240494,turkish airlines flight 452,P31,instance of,Q744913,air crashes
Q3206830,Pandora'nın Kutusu,P161,cast member,Q90879,tayfun bademsoy
Q7572084,"Soğukpınar, Giresun",P31,instance of,Q486972,community
Q6534799,"yaylacik, ardahan",P31,instance of,Q1529096,koy
Q7918,български,P131,located in the administrative territorial entity,Q23522,demographics of the balkans
Q1868561,Lokman Gör,P106,occupation,Q937857,Association football player
Q335428,Sultan Kosen,P19,place of birth,Q188022,maride
Q1057015,Taken 2,P364,original language of film or TV show,Q13955,arabe
Q16611580,New Izmir Stadium,P466,occupant,Q434929,Altay Izmir
Q11839099,"Alaplıkocaali, Alaplı",P31,instance of,Q1529096,koy
Q1154857,"Pınargözü, Aydıntepe",P421,located in time zone,Q6760,UTC+3:00
Q212,ucrania,P30,continent,Q46,europa (continent)
Q1782806,Yenisarbademli,P421,located in time zone,Q6760,UTC+3:00
Q6096813,nil erkoçlar,P19,place of birth,Q406,istanbul (turkey)
Q145,royaume-uni,P832,public holiday,Q40317,Good Friday
Q17480799,ali yasar,P19,place of birth,Q31,belgie
Q79,Names of Egypt,P47,shares border with,Q39760,Qita Ghazzah
Q10764087,"gunluce, sason",P421,located in time zone,Q6723,UTC2
Q80550,Van Province,P31,instance of,Q48336,turkish provinces
