entity_id,name
Q106193,lars ullrich
Q1061993,Mal'ta Venus
Q10620357,Par force hunting landscape in North Zealand
Q1062090,Tiago Della Vega
Q10621665,Q10621665
Q1062192,Sebilj in Sarajevo
Q1062223,Channa Ediri Bandanage
Q1062293,channel one cup (ice hockey)
Q1062329,administrative divisions of the komi republic
Q1062335,leonid vasilyevich potapov
Q1062347,Rybkin
Q1062350,Chirkunov
Q1062388,khantaika river
Q1062393,Oʻtkir Sultonov
Q1062622,chapada diamantina
Q1062623,moskovsky komsomolets
Q1062668,rg-6 grenade launcher
Q106268,szczeciski
Q1062715,wellingsson
Q106274,"Legnica, Germany"
Q106281,History of Tarnów
Q1062895,Techa River nuclear incidents
Q106291,Academy award for best supporting actor
Q106301,Best Supporting Actress Oscar in 2000
Q1063055,Charbice Dolne
Q1063059,Charbinowice
Q1063213,kharis yunichev
Q1063216,aars municipality
Q1063222,kharimukotan
Q1063228,sovremenny class destroyer
Q1063312,kolpina island
Q1063329,"Federal State Institution of Science Institute of Nuclear Physics. GI Budker, Siberian Branch of the Russian Academy of Sciences"
Q1063455,Interlego
Q1063513,x-treme racers
Q10635991,Poland women's national floorball team
Q10636248,Politisk Revy
Q10636559,magdalena frech
Q1063734,Svetoslav Suronja of Croatia
Q106374,Alexander Khalifman
Q1063794,river pliva
Q106394,s.c. freiburg
Q1064003,Моја република
Q1064099,Charles Denner
Q1064145,shatoy
Q1064460,Yevgeny Kuznetsov (diver)
Q1064496,pavel kurochkin
Q1064560,Kaban Lakes
Q1064572,"gumerovo, ishimbaysky district, republic of bashkortostan"
Q1064582,Administrative divisions of the Republic of Mordovia
Q1064584,Kosmos 1443
Q1064630,Knýtlinga
Q1064662,serbs in bosnia
Q1064763,stjepan jukić
Q1064902,Samir Lima de Araújo
Q1064926,Kazakhstan at the 2004 Summer Olympics
Q106494,Constantin Novoselov
Q106498,hakki keskin
Q1065,United nations
Q106500,sombo
Q106508,gérard dépardieu
Q1065213,Vladimir Ivashkov
Q1065242,shadr
Q1065258,Jan Chryzostom Pasek
Q1065265,Vym River
Q1065487,jose viegas filho
Q1065523,Giovanini
Q1065528,rogério de assis silva coutinho
Q10656977,rosengårdcentret
Q1065759,Vasica
Q1065768,Kukujevci
Q1065788,Krusedol Prnjavor
Q1065823,Jazak (village)
Q106583,Bielsko Biala
Q10658330,Russia women's national floorball team
Q1065835,Tyumenaviatrans
Q1065838,sot (village)
Q10659122,middle ages centre
Q106594,"wrangell island, russia"
Q10660269,ekokem oyj
Q1066055,ivan ivanov-vano
Q10661356,sankt hans hospital
Q10661404,sankt laurentii church tower
Q10661502,"St. Vincent's Church, Helsingør"
Q1066432,romania at the 1984 winter olympics
Q1066434,Ekarma
Q1066641,charlottenlund palace
Q1066658,reinaldo goncalves felix
Q1066702,Douglas Maradona Campos Dangui
Q1066708,west germany at the 1984 winter olympics
Q1066779,Koka reservoir
Q1066796,Taekwondo at the 2008 Summer Olympics - Women's 57 kg
Q106681,"Wladislaw, Diocese of"
Q1066814,charlie submarine
Q106685,andrzej witold wajda
Q1066936,Yakov Peters
Q10669608,skagen odde
Q10670047,karen marie ørsted mileth
Q10670244,Skive fH
Q1067061,2nd Tukatovo
Q1067130,beshitta river
Q1067163,"Tepi, Ethiopia"
Q1067172,yabēlo
Q1067182,beica
Q1067209,River Sagan
Q1067229,Weito River
Q1067293,arboye
Q1067334,rasmus lauge schmidt
Q1067346,jacek dukaj
Q1067398,charlotte christiane von krogh
Q1067449,klekotna
Q1067464,debark’
Q106748,seyran ates
Q1067629,charnowo
Q1067644,медаль за оборону кавказа
Q1067697,Kharp
Q1067707,"Mogensen, Thomas"
Q1067752,Charter Ninety-Seven
Q1067769,"Mrakovo, Kugarchinsky District, Republic of Bashkortostan"
Q1067896,Kraljevec na Sutli
Q1067904,delani
Q1068017,2012–13 ekstraklasa
Q1068025,Chaser (video game)
Q1068160,1st Tupchanovo
Q1068171,Tarhuntassa
Q1068176,"sokolovac, koprivnica-krizevci county"
Q1068183,1st Tukatovo
Q1068190,belaya vyezha
Q1068205,marija gorica
Q1068213,stupnik
Q10682171,strædet
Q1068221,Luka (municipality)
Q1068282,Aşıt
Q1068326,Iakshur-Bodyinski District
Q1068329,golf-class submarine
Q106837,saxo grammaticus
Q10684386,svart lucia
Q1068446,"""Vladivostok Air"""
Q1068502,chagoda river
Q1068510,maly kundysh river
Q1068517,Erik Yakhimovich
Q10686010,"embassy of sweden, copenhagen"
Q1068606,darko anic
Q1068623,broadcast tower
Q10687502,"kysyl-syr, namsky district, sakha republic"
Q1068752,beltsville center for climate system observation
Q1068778,Rainbow Six (computer game)
Q1068795,yuri kasparyan
Q1068842,footbridge
Q1068900,amir osmanovic
Q1068965,Miho Bošković
Q1068983,Cheick Sarr
Q1069007,washshukanni
Q1069040,oleg petrovich zhakov
Q1069105,qazaqstan temir zholy
Q1069108,igor jose marigo de castro
Q1069126,"Edinho (footballer, born 1982)"
Q10692749,faig mammadov (agronomist)
Q1069377,"krasnaya gorka, nurimanovsky district, republic of bashkortostan"
Q1069497,command & conquer generals - zero hour
Q1069509,kazim river
Q1069531,administrative divisions of chuvashia
Q1069603,rassolnik
Q1069675,1st idelbaevo
Q1069738,"baykal, nurimanovsky district, bashkortostan"
Q1069746,"abdullino, mechetlinsky district, bashkortostan"
Q1069756,Abdrakhimovo
Q1069766,abitovo
Q1069775,"Abdulovo, Kuyurgazinsky District, Bashkortostan"
Q1069798,"medal ""for the defence of moscow"""
Q1069802,"maloyaz, republic of bashkortostan"
Q1069845,abishevo
Q1069887,2nd Idelbaevo
Q1069912,1970 World Cup Final
Q1069990,unechskii district
Q1070035,2010 Rio de Janeiro floods and mudslides
Q1070137,obluchenskiy district
Q1070179,Ankara-Konya High-speed Railway
Q1070248,Kaindy Lake
Q1070291,rahad river
Q1070458,bosiljevo
Q1070555,Nazranovsky Municipal District
Q1070632,Sierra class submarine
Q1070673,"water, hygiene and sanitation in sidama zone of snnpr"
Q1070678,gurage zone
Q1070687,wag hemra zone
Q1070718,agew awi zone
Q1070727,South Gondar Zone
Q1070736,Mirab Gojjam Zone
Q1070764,misrak gojjam zone
Q1070780,semien shewa zone (amhara)
Q1070800,ali sami yen stadı
Q1070870,Giorgi Chikhradze
Q107089,Robert Enke
Q1070908,Maya Mishalska
Q1070926,Jaguarari
Q107094,rybnik
Q107106,History of Jastrzębie-Zdrój
Q1071060,Filho Juary
Q1071079,Andre Luiz Rodrigues Lopes
Q1071129,Administrative divisions of North Ossetia-Alania
Q1071158,brazil antarctic geopolitics
Q10712726,love and rage (2009 film)
Q1071275,"nikolayevka, ufimsky district, republic of bashkortostan"
Q1071356,1st Yanaul
Q1071399,1st zirimzibash
Q1071451,2nd zirimzibash
Q1071475,chełm dolny
Q1071513,konon trofimovich molody
Q10715672,"moszczenica, gorlice county"
Q1071590,"Absalyamovo, Uchalinsky District, Bashkortostan"
Q1071596,"Ablaevo, Tuymazinsky District, Bashkortostan"
Q1071603,Abdulkasimovo
Q1071611,"Ablaevo, Chekmagushevsky District, Bashkortostan"
Q1071630,"abzakovo, uchalinsky district, republic of bashkortostan"
Q1071650,zrinski topolovec
Q1071657,nerežišće
Q1071662,"selca, brač"
Q1071674,List of volcanoes of Kamchatka
Q1071688,grigoriy oster
Q1071694,Alla Demidova
Q1071703,kira sergeevna plastinina
Q1071709,grigori abrikosov
Q1071713,vsv (velsen)
Q1071715,Starobashirovo
Q1071719,Mikhail Mordkin
Q1071755,viktor aristow
Q1071764,pavel arsenov
Q1071772,Avet Avetisyan
Q1071786,chica xavier
Q1071789,Oleg Pavlov
Q1071878,nikolay annenkov
Q1071884,Chyobsara
Q1071887,Neštin
Q1071891,Bolshaya Kumina River
Q1071898,Bym River
Q1071906,aspa river
Q1071909,Vrdnik
Q1071920,Bolshaya Gorevaya River
Q1071926,Bolshoy Ashap River
Q1071930,Morovic
Q1071942,Bolshoy Lip River
Q1071947,bizyarka river
Q1071952,Bartym River
Q1071956,Asovka River
Q1071963,kuara river
Q1071968,molyobka river (asovka river)
Q1071973,maly lip river
Q1071980,Kushtanka River
Q1071987,byrma river
Q1071997,Irgina River
Q10720,Neuton Sérgio Piccoli
Q1072004,maly ashap river
Q1072011,vogulka river
Q1072018,Saya River
Q1072023,Platoshinka River
Q1072061,chokhrak river
Q1072091,Western Tatra Mountains
Q1072092,alau ice palace
Q1072114,nikolay samokisha
Q1072126,SS-N-19 missile
Q1072189,kurmakash river
Q1072196,klyuchyovka river
Q1072204,kultym river
Q1072225,Yuriy Nazarov (actor)
Q1072227,Cuzcuz-Cla
Q1072231,badal bey badalbeyli
Q1072253,tatarka river
Q1072262,Кунгур
Q1072287,Acrid
Q1072315,syp river
Q1072321,turka river
Q1072328,Chyornaya Turka River
Q1072338,Shurtan River
Q1072349,Sterlitamakskoye
Q1072350,"sukiennice, cracow"
Q1072351,Savlek River
Q1072374,Solyanka River
Q1072394,telyos river
Q1072402,khudosey river
Q10724076,zaprešić-čakovec railway
Q1072416,Usekay River
Q1072425,sova river
Q1072435,bymok river
Q1072445,sukhobizyarka river
Q1072454,turysh river
Q1072466,novokiyevskoye
Q1072468,Kormilovka River
Q1072481,uyas river
Q1072495,yelymovka river
Q1072565,Sabyrkhan Ibraev
Q107258,Academy Award for Best Writing (Adapted Screenplay)
Q10726446,Ålbæk Bay
Q1072785,Soyuz TM-28
Q1072824,bethania de la cruz
Q10728779,Osterskaer
Q10729541,flaeskesteg
Q1073024,Khilok River
Q1073075,penedo (itatiaia)
Q10730820,Nils Borring
Q1073180,Olenekskiy Ulus
Q1073189,ust'-aldansky
Q1073211,"mishkinsky district, repulic of bashkortostan"
Q107325,bram stokers dracula
Q107338,lampedusa island
Q1073433,abu dhabi plaza
Q1073439,emerald towers
Q10737,Committed Suicide
Q1073792,Mikhail Simonov
Q1073850,vrbanja municipality
Q1073856,Strings (2004 film)
Q107401,sebastea (see)
Q1074024,Sergei Petrenko (footballer)
Q10741926,niels turin nielsen
Q107421,VfB Stuttgart II
Q1074365,chinaksen
Q107441,L. V. Kantorovich
Q1074493,shakhtyor stadium (ekibastuz)
Q107450,Frank Wilczek
Q1074511,yeleussinov
Q1074519,student (film)
Q1074528,EXPO 2017 Astana
Q1074537,"casa grande, minas gerais"
Q1074538,X Factor (Kazakhstan)
Q1074781,Beata Kozidrak
Q1074879,"krasnogvardeysky district, republic of adygea"
Q1074886,Stolbovoy Island
Q1074894,Nyuya
Q1074898,chara river
Q10749053,"Józef Piłsudski monument, Turek"
Q10749059,opinogora-kolonia
Q10749066,"kaczory, ostrów wielkopolski county"
Q10749082,niecieplin
Q1074914,uchur river
Q10749159,Pyotr Sobennikov
Q10749243,Lipówiec
Q10749250,"jasionna, masovian voivodeship"
Q10749258,"gutkow, masovian voivodeship"
Q10749265,"kamień, białobrzegi county"
Q1075061,tarumovski district
Q1075062,Chiyli crater
Q1075070,ponoy
Q1075158,Niva River
Q1075303,octavio frias de oliveira bridge
Q10753710,"Church of Saint Blaise, Zagreb"
Q1075399,Nikolay Fyedorovich Makarov
Q1075404,Soviet republic (system of government)
Q1075489,"Chmielno, West Pomeranian Voivodeship"
Q1075586,Chocimino
Q1075590,chocieszow
Q1075607,Chocianow
Q1075694,Khodz River
Q1075779,CryoShell
Q1075789,miro gavran
Q10759109,"eskihamur, besiri"
Q10759136,"eskişehir, tarsus"
Q1075978,rasim başak
Q1076029,"Chometowo, Swidwin County"
Q1076041,natalia koroleva
Q1076148,Poreckii Raion
Q1076232,ekityki river
Q1076270,lake sapsho
Q1076304,berill
Q1076316,Styx River (Perm)
Q1076322,Orekhovka River
Q1076326,Moscow Choral Synagogue
Q1076332,tanalyk river
Q1076340,peter kierkegaard
Q1076341,"Bezdna River, Tatarstan"
Q1076353,Temernik River
Q1076370,Ponor River
Q1076448,turkish football league system
Q1076469,treaty of riga (1921)
Q1076486,Sports facilities
Q1076524,abdulhalik renda
Q10765983,"Haskızılören, Serik"
Q1076654,Chorzow Stary
Q1076659,wielkie hajduki
Q10766854,"I, a Lover"
Q1076917,"mishkino, mishkinsky district, republic of bashkortostan"
Q1077122,turkey at the 2002 winter olympics
Q1077259,Reprezentacja Polski w piłce nożnej kobiet
Q10773485,"işıklar, mersin"
Q1077430,Nikinci
Q1077510,120 mm mortar M1938
Q1077675,chris pozniak
Q10777377,"karayavsan, polatli"
Q1077792,chris sorensen
Q10777982,"katrancı, eskil"
Q10778149,"Kavakozu, Mut"
Q1077824,Liznjan
Q10778263,"kayabaşı, mut"
Q1077832,sveti grgur
Q1077936,Aisyme
Q1077954,Cathedral of Christ the Saviour (Kaliningrad)
Q107802,"war on iraq, 2003"
Q10781586,Jeremi Przybora
Q1078179,Princess Marina Petrovna of Russia
Q107818,fc energie cottbus ii
Q1078259,Jurgów
Q1078268,demochristian party of albania
Q1078378,K-8 missile (AA-3 Anab)
Q1078385,2011–12 prva hnl
Q1078589,Zenkov Cathedral
Q10786387,pustec municipality
Q1078728,"zarubino, primorsky krai"
Q1078933,Trondur Patursson
Q1078991,1958 World Cup Final
Q1079053,Chrystian Breslauer
Q1079181,Christian Christophersen Sehested
Q1079275,Jens Lisberg
Q1079307,"Christian Ditlev Frederick, Count Reventlow"
Q1079353,nólsoyar páll
Q1079362,HEAT 1X Tycho Brahe
Q10793905,Suhovare
Q10795050,"Laskowa, Limanowa County"
Q1079519,momskaya
Q1079555,Order of the Rose
Q10796469,nowe siołkowice
Q10796756,Bakhtiyor Ikhtiyorov
Q1079739,nizhnesvirsky nature reserve
Q1079744,Christian Friis Bach
Q1079761,universities in albania
Q10799295,Trabzon İdmanocağı
Q107995,Tatjana Gsovsky
Q1080070,uefa euro 1992 final
Q10801287,nikodem dyzma (film)
Q1080215,Christian H. Grosch
Q1080265,bardeni
Q1080437,Christian Ingerslev Baastrup
Q1080516,Christian Julius de Meza
Q1080524,Christian Järdler
Q1080528,christian jungersen
Q1080602,decalogue iii
Q1080629,Decalogue IX
Q1080638,decalogue vii
Q1080648,decalogue viii
Q1080666,decalogue iv
Q1080682,Dekalog: Two
Q1080701,Decalogue X
Q1080794,Public instruction
Q1080838,christian lind-thomsen
Q10808560,paulo's robber frog
Q10808561,Pristimantis ramagii
Q1081138,historic sites
Q1081197,c. moller
Q1081229,Abbafaçem
Q1081315,Andrei Vladimirovich Kovalenko
Q1081361,christian horrebow
Q1081409,2009 Bologoye Derailment
Q1081449,Medal For the Victory Over Japan
Q1081462,Christian Pouga
Q1081484,"Medal ""For the Defence of Kiev"""
Q1081503,"Medal ""For the Capture of Konigsberg"""
Q1081506,Viktor Vlassov
Q1081511,Christian Ranneries
Q10815240,Portal:Kazakhstan
Q10815254,Portal:Albania
Q10815261,Portal:Bosnia and Herzegovina
Q10815276,portal:croatia
Q10815306,Portal:Republic of Macedonia
Q1081576,christian richardt
Q1081592,2010-11 Danish Superliga
Q1081714,Влади́мир Льво́вич Машко́в
Q10818051,anastasiya tikhonova
Q1081812,Sharaga
Q1081929,christian skovgård
Q1082153,An Ordinary Miracle (1978 film)
Q1082284,mikhail mikhaylovich gromov
Q10824182,"taskesen, devrek"
Q1082498,starokadomsky island
Q10827785,marcin wrona
Q1082831,absorus
Q1082978,"christian's church, copenhagen"
Q1082991,Rodrigo Defendi
Q1082998,Sheyla Hershey
Q1083040,Jose Ricardo Rambo
Q10831323,"turkkarsak, polatli"
Q1083330,Christina Watches
Q1083348,"Medal ""For the Defence of Sevastopol"""
Q1083544,Luciano Mendes de Almeida
Q1083821,2010–11 Premier League of Bosnia and Herzegovina
Q1083909,marshal of the aviation
Q1083927,cathedral in katowice
Q1083950,Vladimir Gennadievich Sprindzuk
Q1084094,Christian Academy of Theology in Warsaw
Q1084099,SPbCU
Q1084210,Hristo Fotev
Q1084236,Hristo Smirnenski
Q10842610,"inece, bulancak"
Q1084280,Süper Lig 2010-2011
Q10843642,"caliskan, gercus"
Q1084396,Christoffer Boe
Q1084412,christofer walkendorf
Q1084437,2010 faroe islands premier league football
Q1084463,Ikast FS
Q108477,Daniel Lopes
Q1084791,Russian Premier League 2009
Q1084825,zagorska sela
Q108489,Area Marina Protetta Isole Pelagie
Q1085113,Artem Ovcharenko
Q10851232,K7023/7024 Harbin-Suifenhe Through Train
Q10853673,edhem bicakcic
Q10853815,mrsić
Q10853966,Maxim Korshunov
Q10854003,nordvest
Q108552,"Blacha, David"
Q10855260,Spomenko Gostić
Q10855618,newconnect
Q10857879,ambrosius schupp
Q10859239,natalya sipchenko
Q10859241,natalya krupskaya
Q10859244,natalia yacovleva
Q10860087,nikolay suhorukov
Q10860652,jan-krzysztof duda
Q1086126,sasa delain
Q10861493,Krebs School
Q10861957,Vitaly Kirinchuk
Q10862256,Irina Laricheva (swimmer)
Q10862321,ivan karetnikov
Q10862359,Let's get lost
Q10862470,Tinja (river)
Q1086248,"Zona Central, Rio de Janeiro"
Q10862874,henryk pajak
Q10862979,Luba Blum-Bielicka
Q10864397,"boleslaw, olkusz county"
Q1086646,rjecina
Q1086683,žumberak municipality
Q1086686,Felipe Tigrao
Q1086700,grozny oblast
Q108672,dbrowa górnicza
Q108679,ruda śląśka
Q1086989,Danish Superliga 2009-10
Q108719,magdalena lasocka
Q10873124,Chess player
Q10873408,Michał Gryziński
Q10874,vision loss
Q1087400,"Cathedral Basilica of St. John the Baptist and St. John the Evangelist, Toruń"
Q1087503,chrobry oak
Q1087566,khroma river
Q10876016,china-soviet union relations
Q1087645,articles for creation/khurshid davron
Q1087647,brague
Q1087676,Abikaev
Q1087691,zamanbek k. nurkadilov
Q1087714,ali aliyev (footballer)
Q1087785,Kromtau
Q1087945,dmitry galkovsky
Q1088001,Chronicle in Stone
Q1088064,Franz Jakubowski
Q108807,jørgen bent larsen
Q1088182,spirtovka river
Q1088276,kambiwa
Q1088352,madina saduakasova
Q1088384,chropaczow
Q1088387,chróścice
Q1088444,khrushcheby
Q1088543,Chrysi (island)
Q1088573,kotoriba
Q1088578,Pribislavec
Q1088590,Novo Virje
Q1088676,2000 UEFA Super Cup
Q1088815,Southeast Brazil
Q1088844,qytezë
Q1088933,chrzaszczyce
Q1088934,chrzowice
Q1089051,İşkembe çorbası
Q1089052,wojnicz
Q1089061,Blood of the Innocent (1995 film)
Q10891328,Nefas Mewcha
Q1089193,jair rodrigues
Q1089261,Galina Jovovich
Q1089531,2008–09 KHL season
Q1089781,sisol'sky
Q1089785,ust-cilemsky
Q1089789,Knyajpogostsky Raion
Q1089793,Priluzsky Municipal District
Q1089799,koigorodsky raion
Q1089804,kortkerosskii
Q1089831,national road 19 (poland)
Q1089959,Frango de churrasco
Q1090,Silver (metal)
Q1090052,national road 9 (poland)
Q1090066,national road 7 (poland)
Q1090170,"chwalisław, lower silesian voivodeship"
Q1090187,chwałkowo kościelne
Q1090263,Omerli Dam
Q1090271,utva river (perm krai)
Q1090288,yenice dam
Q1090363,Flávia Noronha
Q1090501,Sol River
Q1090557,national road 4 (poland)
Q1090693,maly kub river
Q10906968,Frederik Christian Rosenkrantz
Q1090699,yamzhach river
Q1090704,yelva river
Q1090713,Vizhaikha River (Kolva River)
Q1090723,marja kuncewiczowa
Q1090726,Posmak River
Q1090727,leonid trauberg
Q1090729,Lyzovka River
Q1090734,nyuzim river
Q1090737,Skagerrak (film)
Q1090740,bolshaya vaya river
Q1090770,yuri sapega
Q1090841,Viktor Shamburkin
Q10909572,un russian language day
Q1090983,Jorgen Hansen
Q1090987,Sintashta
Q1091051,nato intervention in bosnia and herzegovina
Q1091186,Skolkovo Innovation Centre
Q1091348,"Sunja, Sisak-Moslavina County"
Q1091369,aleksander ćapin
Q1091382,Ciane
Q1091408,Anatoliy Chukanov
Q1091521,"Carlinhos (footballer, born 1987)"
Q1091542,Tantal
Q1091551,RA3 Uprising
Q1091556,Sat Hoxha
Q1091612,adam duda
Q1091645,Fabian Pawela
Q1091701,Anastasiya Stotskaya
Q1091716,Cidimar
Q1091739,"City of God, Rio de Janeiro"
Q1091762,Ciechnowo
Q1091780,czarni zagan
Q1091785,Marcelo Dilglay Damiao
Q1091790,"Ciemino, Słupsk County"
Q1091800,"cierpice, lower silesian voivodeship"
Q1091812,"cieszyn, west pomeranian voivodeship"
Q1091822,Lake Semyonovskoye
Q1091823,usolka river
Q1091824,"Cieszyno, Świdwin County"
Q1091838,Karelian Bashkaus River
Q1091842,Jorn Lund
Q1091845,Shunet Lake
Q1091859,Khava river
Q1091879,Lake Kildinskoye
Q109188,Pelotas
Q1091957,Vrbica Stefanov
Q1092004,nicholas santos
Q10920719,Mr. Gângster
Q1092140,"cimochy, warmian-masurian voivodeship"
Q1092160,Tardoki Yani
Q1092195,Lebanon at the 1984 Winter Olympics
Q1092206,cincar
Q1092219,switzerland at the 1984 winter olympics
Q1092287,florian myrtaj
Q1092364,Bosnia and Herzegovina at the 1998 Winter Olympics
Q1092393,vrbnk
Q1092396,Kiznerski
Q1092406,rimma zhukova
Q1092424,"Velika, Croatia"
Q1092427,Armando Miranda
Q1092435,syumsinskii district
Q1092449,molovin
Q1092467,Konjšćina
Q1092468,Plac Zamkowy
Q109260,Peredvizhniki
Q1092601,Goran Tribuson
Q1092607,albin pelak
Q1092644,ciochowice
Q1092698,Cassiano Ricardo
Q1092746,Yermekeyevski District
Q1092754,ufimski district
Q1092756,Lasma Kauniste
Q1092758,Ishimbayski
Q1092770,Ilishevskiy Raion
Q10927892,voivodeship road 117 (poland)
Q1092844,yugoslavia at the 1984 winter olympics
Q1092850,lasse boesen
Q1092856,Kasper Nielsen
Q1092884,Sosma River
Q1092945,battlefield 2: mc
Q1093012,mojanci
Q1093020,kocia góra
Q109309,Agnieszka Brugger
Q1093093,victor zinchuk
Q1093122,Pisanka River
Q1093132,ayya river
Q1093145,Pelya River
Q1093158,badiya river
Q1093161,ulytau
Q1093170,kad river
Q1093176,Chural River
Q1093185,lel river
Q1093250,Felipe Andreoli
Q1093252,bolshaya lyampa
Q1093256,parok river
Q1093258,ytü
Q1093275,lypiya river
Q1093281,vizyakha river
Q1093289,maly chabes river
Q1093400,Eduardo Falaschi
Q1093401,Zaburze
Q1093406,metrovagonmash 81-717/81-714
Q1093407,Sumka River
Q1093429,wrocław market hall
Q1093438,Citizen X
Q1093454,pevchesky bridge
Q1093483,Rakovy Korpus
Q1093554,s. joensen-mikines
Q1093588,Nikolai Demidenko
Q10936,Werne
Q1093688,fc vostok ust-kamenogorsk
Q1093726,Vasily Lukichev
Q1093757,Vadim Stark
Q1093791,travyanka river
Q109385,heinz neuman
Q1093863,Nikolay Sangajiev
Q1093873,vladimir sukhomlinov
Q1093875,Vladimir Rykhovskiy
Q1093908,Vasiliy Ryazanov
Q1093920,mikhail saleyev
Q1093928,eduard sagdiyev
Q1093939,nikita samokhin
Q1093969,georgi tamazovich dzhikiya
Q1093973,Uvinskoye
Q1093979,karakulinskii raion
Q1093987,Sharkanskii
Q1093989,Pawel Baraszkiewicz
Q1093994,alexei ryabokon
Q1094001,Adam Seroczynski
Q10940022,Maria Ludwika Krasinska
Q1094014,Yarsky District
Q1094018,Ust-Maysky Municipal District
Q1094022,mojginskii district
Q1094023,beata sokołowska
Q1094028,ilya m. shtil'man
Q1094029,verkhnekolymskiy district
Q1094031,"Krasnogorsky District, Udmurtia"
Q1094036,Ulchskiy Raion
Q1094037,tomponskiy
Q1094041,Yukamenskii District
Q1094044,namsky district
Q1094047,year of the quiet sun
Q1094048,Seltinsky District
Q1094064,Kristina Elez
Q1094131,Evgeniy Rubaylo
Q1094133,Marek Lbik
Q1094137,Marsel Safin
Q1094148,Marek Dopierała
Q1094185,Artur Ryabokobylenko
Q1094196,country roads in poland
Q1094249,Tuta (footballer)
Q1094251,cityringen
Q1094255,sergei barsukov
Q1094273,roberto calmon felix
Q109428,Diego Ribas da Cunha
Q1094285,Ilya Romanchenko
Q1094286,Mat Klich
Q10943,Cheese wheel
Q1094301,Felipe Aliste Lopes
Q10943010,d413 road
Q1094334,kibish river
Q1094346,Verhoiansky Raion
Q1094350,Srednekolymskii
Q1094380,Yan Simson
Q1094414,Zianchurinsky District
Q1094416,civar cetin
Q1094419,Kiginskaya
Q1094426,kuyurgazinski
Q1094444,rk borac banja luka
Q1094469,Lašva
Q1094490,"šamac, croatia"
Q1094511,Dozovka River
Q1094520,Chikman River
Q1094525,malaya sol river
Q1094534,bolshoy chabes river
Q1094869,"mary of jesus the good shepherd,"
Q1094873,sakhalin state university
Q1094891,Rudin
Q1094910,Megino-Kangalasskiy Raion
Q1094915,Mirninski District
Q1094946,Mari-Turekskiy Raion
Q1095042,Bitwa warszawska 1920 (film)
Q1095044,suleyman çelebi
Q1095113,san jose earthquakes (1974-1988)
Q10951700,"kochlowice, ruda slaska"
Q10952014,Mustafa Kemal University
Q1095287,Musa Çelebi
Q10953116,Gent Strazimiri
Q1095321,Arnavutkoey
Q1095347,ryn castle
Q1095356,Suicide Room
Q1095404,Tygodnik Solidarność
Q1095425,mała moskwa (little moscow)
Q1095431,Joseph Lejtes
Q1095476,kazimierz palace
Q1095484,piotrkowska street
Q10956179,jan stanisław olbrycht
Q1095661,juodoji ančia
Q1095677,Ivan Pavlov (aviator)
Q1095790,wojciech jerzy has
Q10957969,Nowy Bytom
Q1096005,Euphrosinia of Staritsa
Q10960731,Jahja Ballhysa
Q1096080,Cosmos 238
Q1096087,"kalnik, koprivnica-krizevci county"
Q1096129,Mirna River (Croatia)
Q1096162,Igor Mirčeta
Q1096163,konstantin vanshenkin
Q10963729,ilimnir
Q10965,Ebro River
Q10965540,Nexus Music
Q1096685,leonid ignatievich beda
Q1096810,junior-flyweight
Q1096928,Maly Taymyr
Q10969490,latarnia morska krynica morska
Q10970922,Hovhannes Hovhannisyan
Q10971018,Stilo Lighthouse
Q10972032,marceli wiech
Q10973589,Sigert Patursson
Q1097574,Júlio César de Souza Santos
Q1097700,Ante Kovacic
Q10977002,ejlstrup
Q10977097,vahram alazan
Q10977320,zaberzan
Q1097764,1990 icf canoe sprint world championships
Q10977689,ymer dishnica
Q1097771,"santa rosa de viterbo, sao paulo"
Q1097979,claudinei quirino da silva
Q10980,Full distance triathlon
Q10980509,Clara Sofie Fabricius Rosenhoff
Q10981457,Jorge Amado University Center
Q1098150,russian battleship chesma (1886)
Q1098159,claudio roditi
Q10982517,ita kozakevica
Q1098291,Claudius Clavius
Q109838,Talasskaja oblast'
Q1098387,ruch river
Q1098409,chuklya river
Q10984242,josip horvat medimurec
Q10984536,Jiren
Q1098482,Yttygran Island
Q10985730,credins bank
Q1098578,ivan belostenec
Q10986155,Horsens prison museum
Q1098623,tunkinskoye
Q1098631,Ivan Radoš
Q1098689,Kurumkanskiy District
Q1098690,claus meyer
Q1098708,Claus Moller Jakobsen
Q1098712,akchim river
Q1098718,claus moller
Q1098739,tuykos river
Q1098763,Chugrum River
Q109879,Arthur Heinrich Ludolf Johnson Hobrecht
Q1098803,claus ryskjær
Q1098818,Yuzhnaya Anva River
Q1098851,Claus Thomsen
Q1098899,Nyariz River
Q1098902,Nizva River
Q1098908,Kutim River
Q1098913,Chanva River
Q1098916,bolshaya martayka river
Q10989715,Piotr Krystian Domaradzki
Q1099017,Uls River
Q1099023,Bubyl River
Q1099026,surya river
Q1099032,Ukhtym River
Q1099039,bolshaya zolotanka river
Q1099046,Anyl River
Q1099047,timbé people
Q1099051,Govorukha River
Q1099057,bolshoy kub river
Q1099062,Moiva River
Q1099068,Tulpan River
Q1099078,Parmanka River
Q1099082,seleya river
Q1099085,peles river (chyornaya river)
Q1099102,Sukhotyl River
Q1099115,kumay river
Q1099122,Dzhurich River
Q1099127,niols river
Q10991407,Gavril Kolesov
Q1099244,"abay district, east kazakhstan"
Q1099263,Siege of Bursa
Q10993087,Kuokunu
Q1099341,Srednyaya Zheleznaya (River)
