subject_id,subject_name,relation_id,relation_name,object_id,object_name
Q344148,Ismail Demiriz,P54,member of sports team,Q643107,Denizlispor
Q7905380,Ugur Isikal,P106,occupation,Q937857,Association football player
Q1070800,ali sami yen stadı,P641,sport,Q2736,futebol
Q1854412,Serhat Koksal,P413,position played on team / speciality,Q193592,Right-half
Q7082662,Oktay Kuday,P31,instance of,Q5,Huamn
Q26705197,Naciye Kara,P641,sport,Q2736,futebol
Q18589307,Esra Solmaz,P31,instance of,Q5,Huamn
Q1366156,ogun temizkanoglu,P106,occupation,Q628099,Association football manager
Q7905376,Ugur Erdogan,P54,member of sports team,Q495299,Galatasaray F.C.
Q15839429,Kenan Karisik,P54,member of sports team,Q1351045,Nazillispor
Q17466592,Umran Ozev,P31,instance of,Q5,Huamn
Q643196,Mehmet Akgun,P54,member of sports team,Q332664,Willem II (football club)
Q310199,Tuncay Şanlı,P413,position played on team / speciality,Q193592,Right-half
Q3915789,volkan dikmen,P54,member of sports team,Q588319,bfc turkiyemspor
Q1661819,Rizvan Sahin,P413,position played on team / speciality,Q336286,Defender (association football)
Q44118,hamit altintop,P54,member of sports team,Q8682,real madrid club de fútbol
Q2017096,Okan Salmaz,P413,position played on team / speciality,Q193592,Right-half
Q2296209,cihat arman,P31,instance of,Q5,Huamn
Q15979745,Irfan Buz,P27,country of citizenship,Q183,Germanz
Q42658,harun erdenay,P641,sport,Q5372,baksetball
Q6100464,Turgut Ucar,P641,sport,Q2736,futebol
Q297458,omer can sokullu,P27,country of citizenship,Q43,turkiye
Q1559266,gökhan kaba,P54,member of sports team,Q176795,Karşıyaka S.K.
Q781843,feyyaz uçar,P19,place of birth,Q6487,attalea in pamphylia
Q22342445,erhan erentürk,P27,country of citizenship,Q43,turkiye
Q2003441,Yasin Karaca,P54,member of sports team,Q291937,f.c. tubize
Q608719,Beyoğlu SK,P31,instance of,Q847017,Multisport club
Q327433,mahir saglik,P54,member of sports team,Q101859,vfw wolfsburg
Q7881870,umut kekilli,P641,sport,Q2736,futebol
Q2138862,Reha Kapsal,P641,sport,Q2736,futebol
Q5985349,matiyes mete,P54,member of sports team,Q3590410,Sweden national under-17 football team
Q15912478,kardeş payı,P495,country of origin,Q43,turkiye
Q187264,Zeki Korkmaz,P31,instance of,Q5,Huamn
Q4565167,1942-43 istanbul football league,P31,instance of,Q27020041,football season
Q7521748,demircioğlu,P641,sport,Q2736,futebol
Q832125,eren sen,P118,league,Q82595,fussball bundesliga
Q178148,Fahri Tatan,P54,member of sports team,Q1624749,Turkey U-21
Q390711,şükrü ersoy,P19,place of birth,Q406,istanbul (turkey)
Q522688,Yiğit İsmail Gökoğlan,P54,member of sports team,Q495299,Galatasaray F.C.
Q7067345,noyan öz,P54,member of sports team,Q20568369,FSV Frankfurt II
Q2361609,fuat usta,P54,member of sports team,Q875120,Sc Cambuur Leeuwarden
Q8080021,i̇brahim ege,P54,member of sports team,Q492826,mke ankaraguecue
Q1389115,Pini Balili,P54,member of sports team,Q6087436,israel national under-18 football team
Q946415,yavuz özkan (footballer),P54,member of sports team,Q1170018,Kartalspor
Q7386936,rıza şen,P54,member of sports team,Q172567,Besiktas Jk
Q2397796,Taylan Antalyali,P54,member of sports team,Q630348,bucaspor
Q1925629,metin aydın,P27,country of citizenship,Q43,turkiye
Q14930393,Ilker Sayan,P106,occupation,Q937857,Association football player
Q16210635,elif deniz,P54,member of sports team,Q18128942,turkey women's national under-17 football team
Q343331,ibrahim kas,P54,member of sports team,Q172567,Besiktas Jk
Q26251195,ali alanç,P31,instance of,Q5,Huamn
Q317612,abdullah ercanm,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q1374883,Kerim Bulut,P54,member of sports team,Q328332,Fotbalový klub Mladá Boleslav
Q637710,Berkant Goktan,P54,member of sports team,Q994701,fc bayern munich amateure
Q27037473,Kubilay Kanatsızkuş,P27,country of citizenship,Q43,turkiye
Q725619,Bilal Aziz Ozer,P19,place of birth,Q3820,Beiruit
Q1398117,Fatih Yiğituşağı,P54,member of sports team,Q692704,berlin ankaraspor
Q1010205,burak çalık,P413,position played on team / speciality,Q280658,Centre Forward
Q1513366,Orhan Ovacıklı,P19,place of birth,Q35997,"ismir, turkey"
Q14624791,volkan okumak,P54,member of sports team,Q291297,Kayseri Erciyesspor
Q352891,Tayfun Cora,P641,sport,Q2736,futebol
Q2846277,Andre Kona N'Gole,P54,member of sports team,Q344328,i̇stanbulspor a.ş.
Q6077828,Berat Tosun,P413,position played on team / speciality,Q280658,Centre Forward
Q1812901,Suat Usta,P54,member of sports team,Q2304830,vb addu football club
Q507956,Yunus Malli,P27,country of citizenship,Q183,Germanz
Q552535,ahmet çakar,P31,instance of,Q5,Huamn
Q15712806,Erman Bulucu,P54,member of sports team,Q1423118,Goztepe S.K.
Q8064289,zafer şakar,P27,country of citizenship,Q43,turkiye
Q1339591,emre torun,P54,member of sports team,Q272712,caykur rizespor
Q6341873,özgür yasar,P413,position played on team / speciality,Q280658,Centre Forward
Q347327,Ayibogan,P54,member of sports team,Q929360,mersin i̇.y
Q1382648,evren özyiğit,P106,occupation,Q937857,Association football player
Q7445146,sedat yesilkaya,P54,member of sports team,Q138230,Kasımpaşa S.K.
Q18012228,Muhammed Mert,P641,sport,Q2736,futebol
Q317045,memo okur,P27,country of citizenship,Q43,turkiye
Q982447,mervan celik,P54,member of sports team,Q2255212,sweden national under-19 football team
Q27694,emre can,P54,member of sports team,Q15789,fußball-club bayern münchen
Q424646,A. Sebatspor,P17,country,Q43,turkiye
Q823974,Detlef Müller,P54,member of sports team,Q666036,sc westfalia herne (football club)
Q2004796,numan çürüksu,P106,occupation,Q937857,Association football player
Q343789,ilkem ozkaynak,P54,member of sports team,Q291297,Kayseri Erciyesspor
Q676847,ahmet yıldırım,P54,member of sports team,Q495299,Galatasaray F.C.
Q455926,muhammed ildiz,P31,instance of,Q5,Huamn
Q7455463,Sertan Eser,P54,member of sports team,Q513840,Konya Idman Yurdu
Q1625241,mehmet sıddık istemi,P19,place of birth,Q83387,Kara Amid
Q1033114,Caner Ağca,P31,instance of,Q5,Huamn
Q479641,semih aydilek,P54,member of sports team,Q216523,motherwell football club
Q140299,Oguzhan Aynaoglu,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q5389872,Erman Güraçar,P54,member of sports team,Q128148,Vestel Manisaspor
Q440361,Rukiye Yildirim,P19,place of birth,Q3640,"Angora, Turkey"
Q277568,tolga zengin,P19,place of birth,Q657127,Xopa
Q4006864,ugur koken,P54,member of sports team,Q43134,Galatasaray S. K.
Q1382648,evren özyiğit,P54,member of sports team,Q643107,Denizlispor
Q16227926,didem taş,P27,country of citizenship,Q43,turkiye
Q19577299,Modafen FK,P641,sport,Q2736,futebol
Q215577,Eren Derdiyok,P118,league,Q82595,fussball bundesliga
Q2055879,Faruk Yiğit,P19,place of birth,Q45301,history of trabzon
Q1354983,erkan taskiran,P54,member of sports team,Q2705172,marmaris belediye gsk
Q660534,arif erdem,P413,position played on team / speciality,Q280658,Centre Forward
Q19311975,Yaşar Alparslan,P19,place of birth,Q406,istanbul (turkey)
Q614470,fatih akyel,P27,country of citizenship,Q43,turkiye
Q118919,eyüp sk,P118,league,Q1780954,TFF Second League/doc
Q559158,Fatih Tekke,P54,member of sports team,Q192641,trabzonspor
Q870640,Yasin Yılmaz,P54,member of sports team,Q7572137,SpVgg Unterhaching Amateure
Q15156139,uğur yılmaz,P54,member of sports team,Q1170018,Kartalspor
Q326839,Cüneyt Tanman,P54,member of sports team,Q495299,Galatasaray F.C.
Q18638193,fatos yildirim,P19,place of birth,Q17396881,Turgutlu
Q2273309,Serhat Güller,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q667457,Necip Uysal,P641,sport,Q2736,futebol
Q1348179,eray birnican,P106,occupation,Q937857,Association football player
Q355487,Güven Önüt,P31,instance of,Q5,Huamn
Q472505,okan alkan,P641,sport,Q2736,futebol
Q343801,İlker Avcıbay,P54,member of sports team,Q824850,Gaziantep Büyükşehir Belediyespor Kulübü
Q1955508,Mustafa Akbas,P27,country of citizenship,Q43,turkiye
Q99321,Erhan Albayrak,P118,league,Q82595,fussball bundesliga
Q1253508,gokhan emreciksin,P54,member of sports team,Q1127498,sanica boru elâzığspor
Q289248,nur tatar,P1344,participant of,Q19710306,Taekwondo at the 2016 Summer Olympics
Q15838887,ogulcan caglayan,P54,member of sports team,Q285722,Gaziantepspor
Q1226018,Efecan Karaca,P54,member of sports team,Q1933473,Sarıyer G.K.
Q2657881,adnan sezgin,P31,instance of,Q5,Huamn
Q1348179,eray birnican,P27,country of citizenship,Q43,turkiye
Q539734,Tanju Colak,P106,occupation,Q937857,Association football player
Q3334021,müslüm aydoğan,P54,member of sports team,Q264095,Kastamonuspor
Q550752,Murat Yildirim (footballer),P641,sport,Q2736,futebol
Q343331,ibrahim kas,P54,member of sports team,Q8806,getafe fc
Q7454538,serhat sagat,P641,sport,Q2736,futebol
Q1127498,sanica boru elâzığspor,P115,home venue,Q1325035,elazığ atatürk stadium
Q2296209,cihat arman,P54,member of sports team,Q6601875,fenerbahçe s.k. (football)
Q16937968,Mert Hakan Yandaş,P106,occupation,Q937857,Association football player
Q71390,Deniz Yılmaz,P54,member of sports team,Q192641,trabzonspor
Q4609446,2007 turkish super cup,P641,sport,Q2736,futebol
Q26912314,Emirhan Aydoğan,P31,instance of,Q5,Huamn
Q15856031,Ömer Kandemir,P54,member of sports team,Q176795,Karşıyaka S.K.
Q4998096,burak karaduman,P27,country of citizenship,Q43,turkiye
Q5385847,Ergün Batmaz,P31,instance of,Q5,Huamn
Q7459643,Seckin Getbay,P413,position played on team / speciality,Q193592,Right-half
Q970281,Gökay İravul,P31,instance of,Q5,Huamn
Q16233110,sibel duman,P54,member of sports team,Q16844507,maltepe yalıspor
Q492826,mke ankaraguecue,P641,sport,Q2736,futebol
Q6388863,kendal ucar,P106,occupation,Q937857,Association football player
Q4666021,Abdullah Kiğılı,P31,instance of,Q5,Huamn
Q936379,Selcuk inan,P54,member of sports team,Q3590479,turkey national under-17 football team
Q7814249,Tolgay Özbey,P19,place of birth,Q3130,sydney metropolitan area
Q6937422,murat salar,P106,occupation,Q628099,Association football manager
Q1388875,serkan kurtulus,P54,member of sports team,Q641373,gençlerbirligi sk
Q1562318,güven varol,P413,position played on team / speciality,Q193592,Right-half
Q3460761,sabriye gonulkirmaz,P19,place of birth,Q406,istanbul (turkey)
Q129588,Ediz Bahtiyaroglu,P54,member of sports team,Q492826,mke ankaraguecue
Q16005896,omer tanyeri,P31,instance of,Q5,Huamn
Q3881494,olcay gür,P413,position played on team / speciality,Q336286,Defender (association football)
Q4787779,arda vekiloglu,P27,country of citizenship,Q43,turkiye
Q1348587,ercan yıldız,P27,country of citizenship,Q43,turkiye
Q264106,murat gürbüzerol,P54,member of sports team,Q891679,Boluspor
Q829019,burak can kunt,P27,country of citizenship,Q43,turkiye
Q21872492,Efkan Eren,P413,position played on team / speciality,Q308879,Small forward (basketball)
Q172567,Besiktas Jk,P641,sport,Q2736,futebol
Q7455463,Sertan Eser,P54,member of sports team,Q138230,Kasımpaşa S.K.
Q343415,İbrahim Üzülmez,P54,member of sports team,Q301332,Kardemir Karabukspor
Q1033114,Caner Ağca,P54,member of sports team,Q1368064,malatyaspor
Q17418282,Mehmet Tas,P54,member of sports team,Q556437,ankara demirspor
Q3545241,Mehmet Polat,P54,member of sports team,Q272712,caykur rizespor
Q822742,Ensar Baykan,P54,member of sports team,Q179930,canakkale dardanelspor
Q140159,zafer yelen,P118,league,Q82595,fussball bundesliga
Q651954,"Adın, Olcan",P54,member of sports team,Q192641,trabzonspor
Q297471,omer erdogan,P54,member of sports team,Q1366316,erzurumspor
Q178148,Fahri Tatan,P54,member of sports team,Q272712,caykur rizespor
Q1114411,egemen korkmaz,P31,instance of,Q5,Huamn
Q6063007,12 subat stadium,P131,located in the administrative territorial entity,Q134703,"maraş, turkey"
Q2657881,adnan sezgin,P54,member of sports team,Q1095113,san jose earthquakes (1974-1988)
Q3332425,nenad bijedić,P54,member of sports team,Q818698,Velež
Q1973803,Necla Akdoğan,P31,instance of,Q5,Huamn
Q10397140,mehmet budak,P31,instance of,Q5,Huamn
Q2379292,Alen Makaryan,P31,instance of,Q5,Huamn
Q823876,serkan atak,P19,place of birth,Q519663,Kosching
Q6086996,i̇lkay durmuş,P31,instance of,Q5,Huamn
Q7455463,Sertan Eser,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q272808,Cetin Gungor,P54,member of sports team,Q5000554,bursa nilufer s.a.s.
Q1560186,Günay Güvenc,P27,country of citizenship,Q183,Germanz
Q202345,David Durmaz,P54,member of sports team,Q259029,ljungskile s.k.
Q1625241,mehmet sıddık istemi,P54,member of sports team,Q189847,trabzon karadeniz s.k.
Q1295765,efe özarslan,P54,member of sports team,Q929360,mersin i̇.y
Q17180585,Basak Ersoy,P54,member of sports team,Q5529131,Gazi Üniversitesispor
Q553032,Gokhan Keskin,P106,occupation,Q937857,Association football player
Q1521540,Salih Dursun,P54,member of sports team,Q192641,trabzonspor
Q12813021,Izmir Demirspor,P17,country,Q43,turkiye
Q4682111,adem arda atay,P54,member of sports team,Q1347927,Tepecik Belediyespor
Q2272267,Serdar Topraktepe,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q937898,orhan ak,P54,member of sports team,Q891679,Boluspor
Q8080178,i̇sa kaykun,P27,country of citizenship,Q43,turkiye
Q343383,İbrahim Yılmaz,P54,member of sports team,Q3590479,turkey national under-17 football team
Q140160,Zafer Cevik,P413,position played on team / speciality,Q193592,Right-half
Q75857,Nuri şahin,P106,occupation,Q937857,Association football player
Q573150,Ceyhun Guelselam,P641,sport,Q2736,futebol
Q5395762,ersan dogu,P118,league,Q82595,fussball bundesliga
Q832159,deniz dogan,P54,member of sports team,Q160530,vfl osnabrueck
Q1348710,erdal akdarı,P31,instance of,Q5,Huamn
Q2839120,almir gegic,P641,sport,Q2736,futebol
Q2356332,José Antonio Delgado Villar,P54,member of sports team,Q2356290,Spain national under-20 football team
Q5399292,esra erol,P413,position played on team / speciality,Q336286,Defender (association football)
Q1704450,josef cinar,P54,member of sports team,Q647893,sv westmark 05 trier
Q21573808,gokcan kaya,P54,member of sports team,Q3873525,Denmark national under-18 football team
Q8064289,zafer şakar,P54,member of sports team,Q585487,güngören belediye spor
Q1351037,Turgutluspor,P159,headquarters location,Q17396881,Turgutlu
Q388957,Seref Has,P54,member of sports team,Q853182,beylerbeyi s. k.
Q20988560,Hakan Yavuz,P19,place of birth,Q406,istanbul (turkey)
Q1339555,emre balak,P54,member of sports team,Q340133,hacettepe sk
Q792977,aykut demir,P54,member of sports team,Q3536136,Trabzonspor (women)
Q10397035,gürol gündüz azer,P54,member of sports team,Q7855039,turkey national under-23 football team
Q272712,caykur rizespor,P115,home venue,Q1420267,Yeni Rize Şehir Stadium
Q19513488,Mert Akyüz,P27,country of citizenship,Q43,turkiye
Q317678,Abdullah Karmil,P54,member of sports team,Q1636019,alanyaspor
Q2004796,numan çürüksu,P54,member of sports team,Q291297,Kayseri Erciyesspor
Q322865,Erdal Kılıçarslan,P54,member of sports team,Q513840,Konya Idman Yurdu
Q5443324,fenerbahçe s.k. a2,P118,league,Q2397581,a2 ligi
Q6950588,Muslum Can,P106,occupation,Q937857,Association football player
Q554001,Salih Uçan,P54,member of sports team,Q2739,A.S. Rome
Q1951919,Muhammet Özdin,P54,member of sports team,Q1369461,sakaryaspor
Q2468102,serdal guevenc,P413,position played on team / speciality,Q336286,Defender (association football)
Q8079477,Ümit Turmuş,P641,sport,Q2736,futebol
Q739376,Selçuk Şahin (footballer born 1981),P27,country of citizenship,Q43,turkiye
Q297605,Onder Cengel,P641,sport,Q2736,futebol
Q4891949,Berkay Onarici,P27,country of citizenship,Q43,turkiye
Q19613202,Yusuf Mersin,P106,occupation,Q937857,Association football player
Q3033290,"Bilgili, Serdar",P19,place of birth,Q406,istanbul (turkey)
Q831896,hamza çakır,P31,instance of,Q5,Huamn
Q523813,Kürşat Duymuş,P54,member of sports team,Q4285478,etimesgut şekerspor
Q442764,Erhan Güven,P54,member of sports team,Q172567,Besiktas Jk
Q5389647,Erkan Öztürk,P27,country of citizenship,Q43,turkiye
Q544714,Mehmet Yozgatlı,P54,member of sports team,Q344328,i̇stanbulspor a.ş.
Q401760,Ahmet Arı,P31,instance of,Q5,Huamn
Q2947435,Murat Onur,P641,sport,Q2736,futebol
Q15646673,ibrahim halil keser,P27,country of citizenship,Q43,turkiye
Q1350603,Ergin Keles,P54,member of sports team,Q824850,Gaziantep Büyükşehir Belediyespor Kulübü
Q8080193,İskender Köksal,P31,instance of,Q5,Huamn
Q4803895,Faruk Namdar,P54,member of sports team,Q479310,SV Yesilyurt
Q7454951,serkan silan,P106,occupation,Q937857,Association football player
Q2567113,Senyil Mehmet Kutay,P641,sport,Q2736,futebol
Q5389873,Erman Öncü,P19,place of birth,Q1947455,vakfıkebir
Q729999,Erguen Penbe,P54,member of sports team,Q495299,Galatasaray F.C.
Q3332425,nenad bijedić,P27,country of citizenship,Q43,turkiye
Q1277819,Mahmut Tekdemir,P31,instance of,Q5,Huamn
Q1275189,Uğur Demirok,P54,member of sports team,Q344328,i̇stanbulspor a.ş.
Q1591836,haydar yılmaz,P54,member of sports team,Q961059,Gaziosmanpaşaspor
Q7453032,Serdar Guenes,P106,occupation,Q937857,Association football player
Q16233110,sibel duman,P19,place of birth,Q639014,"kartal, i̇stanbul"
Q3162922,Tugay Kaçar,P54,member of sports team,Q556570,buyuksehir belediye ankaraspor
Q16442106,Ibrahim Serdar Aydin,P54,member of sports team,Q3590479,turkey national under-17 football team
Q860285,bilal kisa,P54,member of sports team,Q301332,Kardemir Karabukspor
Q584483,cihan can,P19,place of birth,Q406,istanbul (turkey)
Q259179,Gokhan Zan,P27,country of citizenship,Q43,turkiye
Q6937424,murat selvi,P54,member of sports team,Q2308515,K. Patro Eisden Maasmechelen
Q452203,Gulcan Mingir,P31,instance of,Q5,Huamn
Q147523,turkey at the 1928 summer olympics,P17,country,Q43,turkiye
Q1343408,Fevzi Tuncay,P54,member of sports team,Q520207,Diyarbakirspor
Q106748,seyran ates,P27,country of citizenship,Q183,Germanz
Q2141552,Alpaslan Öztürk,P54,member of sports team,Q3589896,belgium national under-20 football team
Q8082477,Senol Fidan,P19,place of birth,Q406,istanbul (turkey)
Q297604,Önder Turaci,P54,member of sports team,Q388487,şanlıurfa s.k.
Q7917937,Vedat Uysal,P641,sport,Q2736,futebol
Q651954,"Adın, Olcan",P54,member of sports team,Q7855168,Turkey national under-20 football team
Q1238755,Selcuk Yula,P106,occupation,Q937857,Association football player
Q629032,baykal kulaksizoglu,P54,member of sports team,Q104770,1. FC Koln
Q729830,Aykut Erçetin,P54,member of sports team,Q3590479,turkey national under-17 football team
Q17431648,Osman Denizci,P54,member of sports team,Q1366316,erzurumspor
Q1563674,turgay golbasi,P54,member of sports team,Q464839,ksv baunatal
Q5395921,ertugrul arslan,P54,member of sports team,Q1423118,Goztepe S.K.
Q39209,Koray Gunter,P27,country of citizenship,Q183,Germanz
Q5626927,Gunduz Tekin Onay,P54,member of sports team,Q4285478,etimesgut şekerspor
Q16727888,Cem Tosun,P641,sport,Q2736,futebol
Q530299,Aylin Yaren,P413,position played on team / speciality,Q193592,Right-half
Q21623058,büşra taşkın,P54,member of sports team,Q6039559,eskişehirspor (women)
Q814550,behram zulaloglu,P413,position played on team / speciality,Q201330,Association football goalkeeper
Q2479808,feridun bugeker,P54,member of sports team,Q6601875,fenerbahçe s.k. (football)
Q344007,irfan basaran,P54,member of sports team,Q1351072,Fethiye S.K.
Q1355401,metin erol,P27,country of citizenship,Q43,turkiye
Q15838511,emre simsek,P1344,participant of,Q9678,winter olympics 2014
Q612897,Atilla Koca,P106,occupation,Q937857,Association football player
Q1348179,eray birnican,P54,member of sports team,Q662140,Yildirim Bosna S.K.
Q12811805,serpil hamdi tüzün,P106,occupation,Q937857,Association football player
Q4831733,aytekin viduşlu,P54,member of sports team,Q434929,Altay Izmir
Q444341,Didier Six,P54,member of sports team,Q162317,Lokomotiv Leipzig
Q15056601,hakan cinemre,P106,occupation,Q937857,Association football player
Q15616019,Gamze İskeçeli,P106,occupation,Q937857,Association football player
Q2512366,Veli Acar,P31,instance of,Q5,Huamn
Q5985349,matiyes mete,P106,occupation,Q937857,Association football player
Q19058245,damla bozyel,P641,sport,Q2736,futebol
Q297499,Omer Kerim Ali Riza,P54,member of sports team,Q5212694,Barrows Farm
Q1398186,fatma kara,P106,occupation,Q937857,Association football player
Q1652477,huseyin kala,P106,occupation,Q937857,Association football player
Q1366105,Semih Kaya,P54,member of sports team,Q3590479,turkey national under-17 football team
Q10557542,ramazan çevik,P54,member of sports team,Q3589896,belgium national under-20 football team
Q1953556,sözgelmez,P413,position played on team / speciality,Q336286,Defender (association football)
Q763465,hakan çalhanoğlu,P54,member of sports team,Q3590479,turkey national under-17 football team
Q8080018,Ibrahim Arat,P31,instance of,Q5,Huamn
Q4792918,armagan kus,P106,occupation,Q937857,Association football player
Q1562324,Guvenc Kurtar,P54,member of sports team,Q929360,mersin i̇.y
Q2708820,fatih sonkaya,P19,place of birth,Q915429,Olti
Q355687,adem sari,P54,member of sports team,Q748445,Eskisehirspor
Q1053395,Cenk Ahmet Alkılıç,P31,instance of,Q5,Huamn
Q434163,Recep Biler,P54,member of sports team,Q176795,Karşıyaka S.K.
Q2473835,Ufuk Özbek,P413,position played on team / speciality,Q193592,Right-half
Q552569,tevfik köse,P54,member of sports team,Q272712,caykur rizespor
Q10397103,Mehmet Yilmaz (defender),P54,member of sports team,Q1351037,Turgutluspor
Q4778539,Anıl Abanoz,P54,member of sports team,Q434929,Altay Izmir
Q3814082,Kaya Köstepen,P54,member of sports team,Q434929,Altay Izmir
Q6804833,mecnur colak,P641,sport,Q2736,futebol
Q1918069,osman kuersat duman,P413,position played on team / speciality,Q336286,Defender (association football)
Q1471939,Onur Karakabak,P54,member of sports team,Q929360,mersin i̇.y
Q401786,Ahmet Burak Solakel,P54,member of sports team,Q430107,Samsunspor
Q1947496,Bulancak,P31,instance of,Q1147395,ilçe
Q1187845,Deniz Kadah,P27,country of citizenship,Q183,Germanz
Q432213,Ceyda Aktas,P31,instance of,Q5,Huamn
Q21573808,gokcan kaya,P27,country of citizenship,Q43,turkiye
Q5338089,edim demir,P54,member of sports team,Q344068,Körfez İskenderunspor
Q1409422,Gokhan Gumussu,P54,member of sports team,Q157020,RW Oberhausen
Q15855969,çağlayan alpsatan,P27,country of citizenship,Q43,turkiye
Q1389115,Pini Balili,P54,member of sports team,Q344328,i̇stanbulspor a.ş.
Q454410,murat duruer,P54,member of sports team,Q7855039,turkey national under-23 football team
Q1151281,Hami Mandirali,P54,member of sports team,Q192641,trabzonspor
Q113245,Murat Yakın,P31,instance of,Q5,Huamn
Q5377636,engin oztonga,P31,instance of,Q5,Huamn
Q7521743,sinan alaagac,P413,position played on team / speciality,Q201330,Association football goalkeeper
Q6089043,Reha Eken,P54,member of sports team,Q43134,Galatasaray S. K.
Q7881870,umut kekilli,P54,member of sports team,Q1170018,Kartalspor
Q781843,feyyaz uçar,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q1374883,Kerim Bulut,P27,country of citizenship,Q408,Commonwealth Australia
Q14596539,semiha mutlu,P641,sport,Q542,Athletics (European)
Q5276744,dilek sabanci sport hall,P17,country,Q43,turkiye
Q435749,fehmi alpay özalan,P118,league,Q82595,fussball bundesliga
Q1253603,Doğa Kaya,P54,member of sports team,Q372599,Sivasspor
Q15715544,mehmet gurkan ozturk,P54,member of sports team,Q1170018,Kartalspor
Q529162,Özyakup,P31,instance of,Q5,Huamn
Q19647575,Sinan Buyuksakarya,P641,sport,Q2736,futebol
Q1340350,Ender Konca,P413,position played on team / speciality,Q280658,Centre Forward
Q1313472,Erdoğan Arıca,P54,member of sports team,Q178180,orduspor
Q763465,hakan çalhanoğlu,P106,occupation,Q937857,Association football player
Q1304877,Metin Diyadin,P54,member of sports team,Q643107,Denizlispor
Q573135,ali bilgin,P54,member of sports team,Q666067,sportfreunde lotte
Q2005435,nurullah saglam,P27,country of citizenship,Q43,turkiye
Q725150,azar karadas,P54,member of sports team,Q186785,rosenborg trondheim
Q1114411,egemen korkmaz,P54,member of sports team,Q203573,bursaspor kulübü derneği
Q1323847,metin aktas,P54,member of sports team,Q1624749,Turkey U-21
Q967755,emin aladag,P27,country of citizenship,Q43,turkiye
Q14454131,tufan ozbozkurt,P106,occupation,Q937857,Association football player
Q12808733,balçova belediyespor,P115,home venue,Q997619,Buca Arena
Q860276,bilal gülden,P27,country of citizenship,Q183,Germanz
Q14637461,Enes Unal,P19,place of birth,Q1023140,osmangazi
Q1726997,rebii erkal,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q16227431,fatma şahin (footballer),P641,sport,Q2736,futebol
Q388687,Sehmus Ozer,P54,member of sports team,Q1640452,Mardinspor
Q26532,Abullah Avcı,P106,occupation,Q628099,Association football manager
Q356591,ahmet suat özyazıcı,P27,country of citizenship,Q43,turkiye
Q1624749,Turkey U-21,P641,sport,Q2736,futebol
Q508033,Murat Akça,P54,member of sports team,Q352251,Adana Demirspor
Q1559261,gokhan erdogan,P413,position played on team / speciality,Q193592,Right-half
Q8080212,Ismail Kartal,P54,member of sports team,Q1624749,Turkey U-21
Q1674041,Sakıb Aytaç,P54,member of sports team,Q43710,mp antalyaspor
Q660572,Arif Peçenek,P54,member of sports team,Q4285478,etimesgut şekerspor
Q27055380,mesut ünal,P27,country of citizenship,Q43,turkiye
Q1016283,Burhan Sargun,P19,place of birth,Q3640,"Angora, Turkey"
Q5678310,Hasan Yigit,P54,member of sports team,Q556570,buyuksehir belediye ankaraspor
Q7302347,Recep Çelik,P27,country of citizenship,Q43,turkiye
Q6258358,mahmut ozen,P106,occupation,Q937857,Association football player
Q1016283,Burhan Sargun,P1344,participant of,Q131075,Football World Cup 1954
Q2846277,Andre Kona N'Gole,P27,country of citizenship,Q974,République démocratique du Congo
Q787437,Necati Ates,P413,position played on team / speciality,Q280658,Centre Forward
Q94152,Harun Erbek,P413,position played on team / speciality,Q336286,Defender (association football)
Q198255,yakup bugun,P31,instance of,Q5,Huamn
Q2085193,emrullah güvenç,P54,member of sports team,Q1170018,Kartalspor
Q1885003,Mahmut Temur,P31,instance of,Q5,Huamn
Q7807701,Timur Yanyali,P106,occupation,Q937857,Association football player
Q5626479,gökhan kök,P54,member of sports team,Q1423118,Goztepe S.K.
Q2273768,serkan ozsoy,P641,sport,Q2736,futebol
Q934321,1996–97 1.lig,P641,sport,Q2736,futebol
Q8066722,zarema khalilova,P106,occupation,Q36834,timothy thompson (composer)
Q823933,kaan söylemezgiller,P106,occupation,Q937857,Association football player
Q15857220,Deniz Siğa,P413,position played on team / speciality,Q280658,Centre Forward
Q2017091,okan koc,P106,occupation,Q937857,Association football player
Q4727582,Alişan Şeker,P54,member of sports team,Q1797516,Kırklarelispor
Q6085055,berk yıldız,P54,member of sports team,Q1127498,sanica boru elâzığspor
Q5385837,ergun öztuna,P641,sport,Q2736,futebol
Q5005275,Bulent Ataman,P54,member of sports team,Q176795,Karşıyaka S.K.
Q1666067,Sandiklispor,P641,sport,Q2736,futebol
Q43134,Galatasaray S. K.,P31,instance of,Q847017,Multisport club
Q1951914,Muhammed Türkmen,P54,member of sports team,Q3590479,turkey national under-17 football team
Q283737,Ersan Gueluem,P54,member of sports team,Q1127498,sanica boru elâzığspor
Q4916923,birol aksancak,P54,member of sports team,Q556570,buyuksehir belediye ankaraspor
Q6824102,Metin Türel,P413,position played on team / speciality,Q201330,Association football goalkeeper
Q755921,atilla özmen,P106,occupation,Q937857,Association football player
