subject_id,subject_name,relation_id,relation_name,object_id,object_name
Q19907361,Artur Razhabov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q12315607,hansine andræ,P27,country of citizenship,Q35,Dennmark
Q6094732,itimitim river,P17,country,Q155,Brzil
Q7929725,Victor Kovalev,P19,place of birth,Q232,qazaqstan respwblïkası
Q809480,Bartolino,P17,country,Q36,PolanD
Q1667003,Luka Zdenjak,P27,country of citizenship,Q224,hirvatistan
Q4194925,sylwester zych,P27,country of citizenship,Q36,PolanD
Q4148811,Vladimir Grechnev,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q4424957,Choral Synagogue (Smolensk),P17,country,Q159,Оросын Холбооны Улс
Q17386370,douglas augusto mendes dos santos,P27,country of citizenship,Q155,Brzil
Q600429,julie houmann,P27,country of citizenship,Q35,Dennmark
Q5309853,altdrewitz,P17,country,Q36,PolanD
Q7912499,valmir pontes arantes,P27,country of citizenship,Q155,Brzil
Q2269323,semyon gershtein,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q11727069,Jeziory Dolne,P17,country,Q36,PolanD
Q5993103,igor akremtchik,P27,country of citizenship,Q15180,SU (country)
Q6438224,kristina chichkala,P19,place of birth,Q15180,SU (country)
Q9275272,"Grabów, Silesian Voivodeship",P17,country,Q36,PolanD
Q4205293,Isaac Itkind,P27,country of citizenship,Q15180,SU (country)
Q6837977,michorzewo,P17,country,Q36,PolanD
Q517999,sergio henrique ferreira,P27,country of citizenship,Q155,Brzil
Q3972407,Stefano Cagna,P20,place of death,Q4918,Mediteranean
Q6950990,Młodów,P17,country,Q36,PolanD
Q768681,"orzechowo, pomeranian voivodeship",P17,country,Q36,PolanD
Q15715542,ahmet sahbaz,P54,member of sports team,Q853182,beylerbeyi s. k.
Q8037517,"wolynce, masovian voivodeship",P17,country,Q36,PolanD
Q1539882,1988–89 1.Lig,P155,follows,Q1234879,Turkish First Football League 1987-88
Q2497081,Simon Chicovani,P27,country of citizenship,Q15180,SU (country)
Q989196,"Eskikabasakal, Kozan",P421,located in time zone,Q6760,UTC+3:00
Q11753040,"Laskowiec, Masovian Voivodeship",P17,country,Q36,PolanD
Q3442570,"voloder, croatia",P17,country,Q224,hirvatistan
Q20988526,Tavla Gençlikspor,P17,country,Q43,turkiye
Q6104377,Trabzonspor in European football,P31,instance of,Q13406463,lists
Q6928107,"mościska, gmina brzuze",P17,country,Q36,PolanD
Q4680551,"Adamow, Brzeziny County",P17,country,Q36,PolanD
Q4750397,Ana Lucia Souza,P27,country of citizenship,Q155,Brzil
Q12308342,det fynske kunstakademi,P17,country,Q35,Dennmark
Q747003,Sercan Yildirim,P54,member of sports team,Q1624749,Turkey U-21
Q4507260,"Chaplina, Vera",P27,country of citizenship,Q15180,SU (country)
Q7699700,Tenen Holtz,P19,place of birth,Q159,Оросын Холбооны Улс
Q7088243,Olkowice,P17,country,Q36,PolanD
Q8041216,wladyslaw heinrich,P27,country of citizenship,Q36,PolanD
Q16113603,nenad trinajstic,P27,country of citizenship,Q224,hirvatistan
Q11720620,"januszewo, kościan county",P17,country,Q36,PolanD
Q522097,"santo antonio do aventureiro, brazil",P17,country,Q155,Brzil
Q24912994,Serinevler Athletics Stadium,P17,country,Q43,turkiye
Q3076335,simnica,P17,country,Q221,fyro macedonia
Q7176561,peter reichhardt,P27,country of citizenship,Q35,Dennmark
Q6740195,Maksim Khodin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q3398852,Lidija Dimkovska,P27,country of citizenship,Q221,fyro macedonia
Q4518521,virgilijus juozas čepaitis,P27,country of citizenship,Q15180,SU (country)
Q16229681,Oleg Bondarеv,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q82775,centre for independent social research,P17,country,Q159,Оросын Холбооны Улс
Q446743,Julian Klaczko,P27,country of citizenship,Q36,PolanD
Q5738200,"stary dwór, podlaskie voivodeship",P17,country,Q36,PolanD
Q5418955,ewelin,P17,country,Q36,PolanD
Q6094871,itoupava norte,P17,country,Q155,Brzil
Q4790540,Arif Karaoğlan,P641,sport,Q2736,futebol
Q4837909,"babinek, gryfino county",P17,country,Q36,PolanD
Q3809054,Niecielin,P17,country,Q36,PolanD
Q7555401,"Sokolowka, Lublin Voivodeship",P17,country,Q36,PolanD
Q974421,Sergei Tokarev,P27,country of citizenship,Q15180,SU (country)
Q18123911,Dmitry Balandin,P27,country of citizenship,Q232,qazaqstan respwblïkası
Q7695243,Tejn Church,P17,country,Q35,Dennmark
Q3888499,jaroslaw grzedowicz,P27,country of citizenship,Q36,PolanD
Q914769,Powiat of Leczna,P17,country,Q36,PolanD
Q7197757,pirapama river,P17,country,Q155,Brzil
Q964228,Ester boserup,P27,country of citizenship,Q35,Dennmark
Q2040332,Sandor Kalloś,P27,country of citizenship,Q15180,SU (country)
Q12228380,"Romny, Amur Oblast",P17,country,Q159,Оросын Холбооны Улс
Q6552912,Lindsey Yamasaki,P54,member of sports team,Q2911660,Botaş SK
Q4317271,Nepal Forever,P495,country of origin,Q159,Оросын Холбооны Улс
Q5627579,Gluchowiec,P17,country,Q36,PolanD
Q2387361,Yury Alekseyevich Yevdokimov,P27,country of citizenship,Q15180,SU (country)
Q820148,Eser Yağmur,P54,member of sports team,Q1127498,sanica boru elâzığspor
Q11995047,Pederstrup,P17,country,Q35,Dennmark
Q6623557,list of hospitals in brazil,P17,country,Q155,Brzil
Q5618971,Gunnar Christensen,P27,country of citizenship,Q35,Dennmark
Q6008444,yeni milasspor,P17,country,Q43,turkiye
Q5528743,Gaydar Rasulov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7581843,spolnik,P17,country,Q36,PolanD
Q733157,"Szydłowiec, Podkarpackie Voivodeship",P17,country,Q36,PolanD
Q4140409,Yuri Mova-Glushko,P27,country of citizenship,Q15180,SU (country)
Q3233869,yakinca,P31,instance of,Q515,city (kentucky)
Q921170,grzbiet lasocki,P17,country,Q36,PolanD
Q620990,Alexandrov ensemble,P17,country,Q15180,SU (country)
Q1171231,kozlevich,P495,country of origin,Q15180,SU (country)
Q378275,semih sentürk,P735,given name,Q2269105,Semih
Q206105,matinhos,P17,country,Q155,Brzil
Q3333124,Kusociński Memorial,P17,country,Q36,PolanD
Q6405504,kierlikowka,P17,country,Q36,PolanD
Q12317563,Hvidovre Church,P17,country,Q35,Dennmark
Q1049529,zubovo-polyanskiy raion,P17,country,Q159,Оросын Холбооны Улс
Q7685953,"targowica, lower silesian voivodeship",P17,country,Q36,PolanD
Q463664,Poul Erik Tojner,P27,country of citizenship,Q35,Dennmark
Q3025559,gornja britvica,P17,country,Q225,босна и херцеговина
Q1654029,plavskiy raion,P17,country,Q159,Оросын Холбооны Улс
Q995820,Bychawa,P17,country,Q36,PolanD
Q861306,Olga Glatskikh,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q117610,gzowice,P17,country,Q36,PolanD
Q3161482,james wesolowski,P27,country of citizenship,Q36,PolanD
Q6937441,murat öztürk,P106,occupation,Q937857,Association football player
Q3881420,"Oktyabrsky District, Volgograd Oblast",P17,country,Q159,Оросын Холбооны Улс
Q5105632,Chrcynno,P17,country,Q36,PolanD
Q953214,Gornji Podgradci,P17,country,Q225,босна и херцеговина
Q5569664,"glinianka, masovian voivodeship",P17,country,Q36,PolanD
Q511992,Hristo Makedonski,P1412,"languages spoken, written or signed",Q7918,български
Q19607630,Arena Wolmar Salton,P17,country,Q155,Brzil
Q8066997,Zarzysko,P17,country,Q36,PolanD
Q5620361,"sosnowiec, podlaskie voivodeship",P17,country,Q36,PolanD
Q1631258,Rodnei Francisco de Lima,P27,country of citizenship,Q155,Brzil
Q2654988,borawe,P17,country,Q36,PolanD
Q6454554,"kępina, pomeranian voivodeship",P17,country,Q36,PolanD
Q6758933,mareko (woreda),P17,country,Q115,ityop'ia
Q4145459,urban forests of perm,P17,country,Q159,Оросын Холбооны Улс
Q505563,emmanuel ax,P27,country of citizenship,Q36,PolanD
Q6039557,Institute for Protection of Cultural Monuments and the National Museum in Ohrid,P17,country,Q221,fyro macedonia
Q5213438,generałowo,P17,country,Q36,PolanD
Q1188603,christian drejer,P27,country of citizenship,Q35,Dennmark
Q19707083,Mata Preta Ecological Station,P17,country,Q155,Brzil
Q606542,Bieńkowo,P17,country,Q36,PolanD
Q6454902,Klanino,P17,country,Q36,PolanD
Q224644,Joe Kubert,P19,place of birth,Q36,PolanD
Q2477785,Nikolay Aleksandrovich Baskakov,P27,country of citizenship,Q15180,SU (country)
Q1131508,Derya Buyukuncu,P19,place of birth,Q406,istanbul (turkey)
Q3511531,begovići,P17,country,Q224,hirvatistan
Q4223739,yevgeniy klimov,P27,country of citizenship,Q232,qazaqstan respwblïkası
Q690129,selim teber,P54,member of sports team,Q608122,kayserispor
Q3015069,daniil fominykh,P27,country of citizenship,Q232,qazaqstan respwblïkası
Q2010393,uirauna,P17,country,Q155,Brzil
Q4093240,"Bondari, Tambov Oblast",P17,country,Q159,Оросын Холбооны Улс
Q5381433,Kıskanmak,P161,cast member,Q3128310,hatice aslan kaleli
Q5528493,Gawrychy,P17,country,Q36,PolanD
Q8053130,Yevgeni Ivanov (spy),P27,country of citizenship,Q159,Оросын Холбооны Улс
Q785404,torben ulrich,P27,country of citizenship,Q35,Dennmark
Q8068090,zdziersko,P17,country,Q36,PolanD
Q1884872,mahir savranlıoğlu,P413,position played on team / speciality,Q193592,Right-half
Q2010404,sao jose de caiana,P17,country,Q155,Brzil
Q2084105,Anzhelika Timanina,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q21635200,Uldus,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q1943557,Hypsiboas leucocheilus,P183,endemic to,Q155,Brzil
Q2081458,"matias de albuquerque, count of alegrete",P27,country of citizenship,Q155,Brzil
Q5207222,Da Direita River,P17,country,Q155,Brzil
Q16632821,Antakya Sport Hall,P17,country,Q43,turkiye
Q5058741,Cemitério de São João Batista,P17,country,Q155,Brzil
Q20745237,yann rolim,P27,country of citizenship,Q155,Brzil
Q663263,Sinop FC,P17,country,Q155,Brzil
Q71122,Chir River,P17,country,Q159,Оросын Холбооны Улс
Q4743772,american film festival,P17,country,Q36,PolanD
Q15065105,Andrei Voronkov (volleyball),P27,country of citizenship,Q15180,SU (country)
Q7150854,Paul Gelting,P27,country of citizenship,Q35,Dennmark
Q1031843,arat can,P54,member of sports team,Q483856,Türkiye millî futbol takımı
Q4751886,Anastasia Poltoratskaya,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q6424572,Kobylanki,P17,country,Q36,PolanD
Q510248,Alice Dellal,P19,place of birth,Q155,Brzil
Q4240015,kira kreylis-petrova,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q8039837,Wygwizdow,P17,country,Q36,PolanD
Q2256870,Lubostron,P17,country,Q36,PolanD
Q4299739,sergey moiseyev,P27,country of citizenship,Q15180,SU (country)
Q27293,SW Asia,P527,has part,Q229,greek cyprus
Q819948,witalis ludwiczak,P27,country of citizenship,Q36,PolanD
Q3011292,Andreas Bang Hemmeth,P27,country of citizenship,Q35,Dennmark
Q2312981,zdravko zdravkov,P54,member of sports team,Q272712,caykur rizespor
Q1801175,Crixás do Tocantins,P17,country,Q155,Brzil
Q2198423,Głusko,P17,country,Q36,PolanD
Q2289900,Gunduz Kilic,P19,place of birth,Q406,istanbul (turkey)
Q3165375,Ugur Pamuk,P641,sport,Q2736,futebol
Q1003206,Sjaellands odde,P17,country,Q35,Dennmark
Q8071553,"Zielen, Greater Poland Voivodeship",P17,country,Q36,PolanD
Q7691893,teatro alfredo mesquita,P17,country,Q155,Brzil
Q349941,Fevzi Elmas,P54,member of sports team,Q7855167,Turkey national under-19 football team
Q2598376,Niemcz,P17,country,Q36,PolanD
Q508938,Wladislaw Hasior,P27,country of citizenship,Q36,PolanD
Q23815298,martin frederick christiansen,P27,country of citizenship,Q35,Dennmark
Q24915400,stari prisad,P17,country,Q221,fyro macedonia
Q34458,sergey nikolskii,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q6737524,majdan krasieninski,P17,country,Q36,PolanD
Q4721350,Alexey Zinovyev,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q6439969,"krzemionka, lubusz voivodeship",P17,country,Q36,PolanD
Q4285031,"matteo falcone (film, 1960)",P495,country of origin,Q15180,SU (country)
Q4981522,"brzeźno, warmian-masurian voivodeship",P17,country,Q36,PolanD
Q4223664,yuri klimenko,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q4534209,jozefow nad wisla,P17,country,Q36,PolanD
Q7206869,"Podlaski, Lublin Voivodeship",P17,country,Q36,PolanD
Q13164,Federal State Educational Institution of Higher Professional Education M.V.Lomonosov Moscow State University,P17,country,Q159,Оросын Холбооны Улс
Q3074215,marul,P17,country,Q221,fyro macedonia
Q6102084,ismail kurt,P20,place of death,Q406,istanbul (turkey)
Q7206926,Podlesie Małe,P17,country,Q36,PolanD
Q4277772,Alexandr Malin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q215890,Carlos Caetano Bledorn Verri,P27,country of citizenship,Q155,Brzil
Q16918411,Guarita River,P17,country,Q155,Brzil
Q7207446,poeten og lillemor i forarshumor,P495,country of origin,Q35,Dennmark
Q3236720,Chomice,P17,country,Q36,PolanD
Q209856,kacper lazaj,P27,country of citizenship,Q36,PolanD
Q3513922,d43 (croatia),P17,country,Q224,hirvatistan
Q7041812,nives ivanković,P27,country of citizenship,Q224,hirvatistan
Q7080268,"ogródek, warmian-masurian voivodeship",P17,country,Q36,PolanD
Q3302556,melpomeni cobani,P27,country of citizenship,Q222,Albania
Q20679482,luiz martins,P27,country of citizenship,Q155,Brzil
Q7095095,onur aydin (footballer),P54,member of sports team,Q1536956,Kecioerenguecue
Q6204703,Joachimow,P17,country,Q36,PolanD
Q15614622,leyla güngör,P19,place of birth,Q2211,malmoe
Q524619,servet uzunlar,P54,member of sports team,Q782012,australia women's football (soccer) team
Q2559301,Asım Pars,P54,member of sports team,Q2677455,mersin bşb. s.k.
Q5577459,"gogolin, lodz voivodeship",P17,country,Q36,PolanD
Q2846798,andrei tereshin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q11715766,Jackowice,P17,country,Q36,PolanD
Q6094032,itapicuru-açu river,P17,country,Q155,Brzil
Q367898,Gornja Pistana,P17,country,Q224,hirvatistan
Q6059086,Mehmet Resat Nayir,P54,member of sports team,Q6601875,fenerbahçe s.k. (football)
Q4623874,2011–12 Second Macedonian Football League,P17,country,Q221,fyro macedonia
Q4160708,Anzor Dzamikhov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q860285,bilal kisa,P735,given name,Q16274743,bilal (name)
Q5744806,"Oleksin, Podlaskie Voivodeship",P17,country,Q36,PolanD
Q9175673,"Boguszowice, Rybnik",P17,country,Q36,PolanD
Q755921,atilla özmen,P54,member of sports team,Q513840,Konya Idman Yurdu
Q9392762,zygfryd perlicki,P27,country of citizenship,Q36,PolanD
Q4143211,andrey aleksandrovich goncharov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q1236956,"dabrowka, opole voivodeship",P17,country,Q36,PolanD
Q8002564,wilkostowo,P17,country,Q36,PolanD
Q541744,Clube Atletico Bragantino,P17,country,Q155,Brzil
Q5627391,Gębalówka,P17,country,Q36,PolanD
Q16969070,yuzhno khingan mine,P17,country,Q159,Оросын Холбооны Улс
Q6526798,"Leontyna, Masovian Voivodeship",P17,country,Q36,PolanD
Q469987,ali erdal keser,P641,sport,Q2736,futebol
Q2598007,mertol karatay,P19,place of birth,Q1749746,Cataguases
Q2355834,danshøj station,P17,country,Q35,Dennmark
Q425841,"słomkowo, greater poland voivodeship",P17,country,Q36,PolanD
Q5309877,drzonowo wałeckie,P17,country,Q36,PolanD
Q4506333,yevgeny eduardovich tsyganov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q166548,Алексе́й Ива́нович Абрико́сов,P27,country of citizenship,Q15180,SU (country)
Q1365246,vatslav vatslavovich vorovsky,P27,country of citizenship,Q15180,SU (country)
Q7123148,pacu river (catrimani river),P17,country,Q155,Brzil
Q23008547,Kolec Kraja,P19,place of birth,Q222,Albania
Q9210971,juazeirense,P17,country,Q155,Brzil
Q16893421,kilier,P17,country,Q159,Оросын Холбооны Улс
Q4380769,edvard helsted,P27,country of citizenship,Q35,Dennmark
Q7138242,parken arena,P17,country,Q35,Dennmark
Q5058727,cemil erlertürk,P19,place of birth,Q35997,"ismir, turkey"
Q2066426,"wierzchowo, drawsko county",P17,country,Q36,PolanD
Q2069803,Leonid Yekimov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7877295,Udorpie,P17,country,Q36,PolanD
Q985845,wodzierady,P17,country,Q36,PolanD
Q6110506,Jacare River,P17,country,Q155,Brzil
Q7282107,rafael diego de souza,P27,country of citizenship,Q155,Brzil
Q8075662,zwiartowek,P17,country,Q36,PolanD
Q1606540,henry brask andersen,P27,country of citizenship,Q35,Dennmark
Q21103472,natalya kurnosova,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q159,Оросын Холбооны Улс,P37,official language,Q1991779,southern altai language
Q4981239,brzezice pierwsze,P17,country,Q36,PolanD
Q3117156,Mraovo Polje,P17,country,Q225,босна и херцеговина
Q4955379,bragantino clube do para,P17,country,Q155,Brzil
Q10339619,o primeiro amor,P495,country of origin,Q155,Brzil
Q8080862,Lubno Opace,P17,country,Q36,PolanD
Q4598608,2001 Cup of Russia,P17,country,Q159,Оросын Холбооны Улс
Q1264416,"Croatian presidential election, 1992",P17,country,Q224,hirvatistan
Q911726,Ilimpeya River,P17,country,Q159,Оросын Холбооны Улс
Q6492015,"Las, Lublin Voivodeship",P17,country,Q36,PolanD
Q1225836,dimitar stoyanov (politician),P1412,"languages spoken, written or signed",Q7918,български
Q7550052,Sobieszczany,P17,country,Q36,PolanD
Q4759597,Andrzej Gajewski,P27,country of citizenship,Q36,PolanD
Q1647574,Jose Gildasio Pereira de Matos,P27,country of citizenship,Q155,Brzil
Q787437,Necati Ates,P54,member of sports team,Q495299,Galatasaray F.C.
Q8079472,Ümit Sonkol,P54,member of sports team,Q2756875,aliağa petkim
Q834637,wilhelm meyer (physician),P27,country of citizenship,Q35,Dennmark
Q676847,ahmet yıldırım,P106,occupation,Q628099,Association football manager
Q7114237,"Owadow, Lodz Voivodeship",P17,country,Q36,PolanD
Q17045898,levent açıkgöz,P27,country of citizenship,Q43,turkiye
Q1665740,valery ivanovich tsyganov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7086668,olga romanova (athlete),P27,country of citizenship,Q159,Оросын Холбооны Улс
Q1734764,pınar karşıyaka,P641,sport,Q5372,baksetball
Q381788,AeroVolga LA-8L,P17,country,Q159,Оросын Холбооны Улс
Q8036917,Woroniany,P17,country,Q36,PolanD
Q4623316,2011-12 albanian first division,P17,country,Q222,Albania
Q6161487,"Jasienica, Świętokrzyskie Voivodeship",P17,country,Q36,PolanD
Q5105417,chotynia-kolonia,P17,country,Q36,PolanD
Q2928944,butkovići ilovača,P17,country,Q225,босна и херцеговина
Q2037568,volkan babacan,P641,sport,Q2736,futebol
Q2561211,wyryki,P17,country,Q36,PolanD
Q7651471,sucuarana river,P17,country,Q155,Brzil
Q7628364,studniska dolne,P17,country,Q36,PolanD
Q7617689,Stivi Frasheri,P27,country of citizenship,Q222,Albania
Q457144,joanna kaczor,P27,country of citizenship,Q36,PolanD
Q3856326,Mikhail Kolesnikov (footballer),P27,country of citizenship,Q15180,SU (country)
Q943356,2005–06 AL-Bank Ligaen season,P17,country,Q35,Dennmark
Q2522090,george kobayashi,P27,country of citizenship,Q155,Brzil
Q48149,Marshal Tolbukhin,P27,country of citizenship,Q15180,SU (country)
Q556128,ali kuçik,P54,member of sports team,Q1423118,Goztepe S.K.
Q1604238,Mette Jensen,P27,country of citizenship,Q35,Dennmark
Q539733,lilith marshall,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q134686,gubkinsky (town),P17,country,Q159,Оросын Холбооны Улс
Q8030267,"Wolica, Warsaw West County",P17,country,Q36,PolanD
Q1059722,elizeu ferreira marciano,P27,country of citizenship,Q155,Brzil
Q2064949,sambaiba,P17,country,Q155,Brzil
Q2684,"Vladimir, Russia",P17,country,Q159,Оросын Холбооны Улс
Q1194387,"Węże, Masovian Voivodeship",P17,country,Q36,PolanD
Q6427563,kolonia gizyce,P17,country,Q36,PolanD
Q15729373,mette de neergaard,P27,country of citizenship,Q35,Dennmark
Q1631387,"Bruno Carvalho (footballer, born 1974)",P27,country of citizenship,Q155,Brzil
Q17386444,Ricardo Nascimento (Brazilian footballer),P27,country of citizenship,Q155,Brzil
Q9371960,wendell lucena ramalho,P27,country of citizenship,Q155,Brzil
Q1166029,Lomonosov ridge,P17,country,Q159,Оросын Холбооны Улс
Q1432046,"lubin, kamień county",P17,country,Q36,PolanD
Q12326272,martin jørgensen (photographer),P27,country of citizenship,Q35,Dennmark
Q5688512,Halasowka,P17,country,Q36,PolanD
Q2877386,BR-030,P17,country,Q155,Brzil
Q2399758,cagri kodalak,P641,sport,Q2736,futebol
Q1536304,Mehmet Kara,P54,member of sports team,Q316865,Preussen Muenster
Q27628146,anton meshavkin,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q683639,jan balachowski,P27,country of citizenship,Q36,PolanD
Q977431,trzeszczyn,P17,country,Q36,PolanD
Q20053238,British Cemetery of Bahia,P17,country,Q155,Brzil
Q5751642,Nowe Rakowo,P17,country,Q36,PolanD
Q4464581,Truffaldino from Bergamo,P495,country of origin,Q15180,SU (country)
Q2893674,yolki 2,P495,country of origin,Q159,Оросын Холбооны Улс
Q2632092,alpine skiing at the 2011 winter universiade,P17,country,Q43,turkiye
Q4208925,galina kakovkina,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q1851514,gornji čehi,P17,country,Q224,hirvatistan
Q952845,navlinskiy district,P17,country,Q159,Оросын Холбооны Улс
Q591517,Stanislaw Kubista,P27,country of citizenship,Q36,PolanD
Q7281862,Radzimów,P17,country,Q36,PolanD
Q7308558,Regina Wasilewska-Kita,P27,country of citizenship,Q36,PolanD
Q904285,Soyuz TM-4,P17,country,Q15180,SU (country)
Q1573502,Aleksandr Galkin (chess player),P27,country of citizenship,Q159,Оросын Холбооны Улс
Q9153120,Andrzej Osiecimski-Czapski,P27,country of citizenship,Q36,PolanD
Q2619059,ali gutda gokdemir,P1412,"languages spoken, written or signed",Q188,iso 639:deu
Q1108187,Bappagay River,P17,country,Q159,Оросын Холбооны Улс
Q9375933,witoszyce,P17,country,Q36,PolanD
Q102673,gazprom international,P17,country,Q159,Оросын Холбооны Улс
Q940677,Stara Wieś railway station,P17,country,Q36,PolanD
Q906594,szczecin tramway,P17,country,Q36,PolanD
Q3616436,André Andersen,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q7066523,Nowe Marcinkowo,P17,country,Q36,PolanD
Q509794,david logan (basketball),P27,country of citizenship,Q36,PolanD
Q11007777,Inge Appelt,P27,country of citizenship,Q224,hirvatistan
Q153940,Christian I of Denmark and Norway,P27,country of citizenship,Q35,Dennmark
Q1749184,2006 kremlin cup,P17,country,Q159,Оросын Холбооны Улс
Q8037521,Wozniczna,P17,country,Q36,PolanD
Q4264140,vasily likhachyov,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q4316232,Tender Age,P495,country of origin,Q159,Оросын Холбооны Улс
Q754209,WikiProject Abandoned Drafts/Anatoly Kvochur,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q945824,Ksiazniczki,P17,country,Q36,PolanD
Q16217329,Louise Hauge,P27,country of citizenship,Q35,Dennmark
Q7664917,Szucie,P17,country,Q36,PolanD
Q1371118,raketa (soviet watch brand),P17,country,Q159,Оросын Холбооны Улс
Q4937888,"boguszki, lomza county",P17,country,Q36,PolanD
Q611297,koronowo,P17,country,Q36,PolanD
Q11780158,Wola Massacre Memorial on Gorczewska Street,P17,country,Q36,PolanD
Q8066473,zapowiednik,P17,country,Q36,PolanD
Q8040977,wólka tyrzyńska,P17,country,Q36,PolanD
Q6798244,Mazaniec,P17,country,Q36,PolanD
Q232,qazaqstan respwblïkası,P530,diplomatic relation,Q16,p:ca
Q3141704,"hrasnica, gornji vakuf–uskoplje",P17,country,Q225,босна и херцеговина
Q23657285,abayneh ayele woldegiorgis,P27,country of citizenship,Q115,ityop'ia
Q3932912,Renco Posinkovic,P27,country of citizenship,Q224,hirvatistan
Q4228040,Kolmanovsky,P27,country of citizenship,Q15180,SU (country)
Q15859081,Ivan Kovacec,P27,country of citizenship,Q224,hirvatistan
Q12173442,Oleksandr Yakymenko (politician),P27,country of citizenship,Q15180,SU (country)
Q5036013,capivara river (tocantins river),P17,country,Q155,Brzil
Q5587590,Gostyn Lobeski,P17,country,Q36,PolanD
Q5533356,gennadi chetin,P27,country of citizenship,Q15180,SU (country)
Q3047585,edin bašić,P27,country of citizenship,Q225,босна и херцеговина
Q2727381,dabrowa chotomowska,P17,country,Q36,PolanD
Q11756747,Ligota Wolczynska,P17,country,Q36,PolanD
Q7876784,ucisko,P17,country,Q36,PolanD
Q554088,Savas Yilmaz,P27,country of citizenship,Q43,turkiye
Q12809445,erkan kolcak kostendil,P19,place of birth,Q40738,"Bursa, Turkey"
Q240398,Kovdozero Lake,P17,country,Q159,Оросын Холбооны Улс
Q7490536,sharypovo airport,P17,country,Q159,Оросын Холбооны Улс
Q5688648,O Şimdi Asker,P161,cast member,Q6535202,Levent Kazak
Q4514340,Alexey Chernyshyov,P27,country of citizenship,Q15180,SU (country)
Q4196381,misie,P17,country,Q36,PolanD
Q28477080,Octiabr' Emelianenko,P19,place of birth,Q15180,SU (country)
Q15781883,ahmet aras,P54,member of sports team,Q5000554,bursa nilufer s.a.s.
Q3430327,amager vest,P17,country,Q35,Dennmark
Q3072630,runica,P17,country,Q221,fyro macedonia
Q1368516,orenair,P17,country,Q159,Оросын Холбооны Улс
Q4146262,Evgeny Goryanskiy,P27,country of citizenship,Q159,Оросын Холбооны Улс
Q1041763,jose carlos da silva,P27,country of citizenship,Q155,Brzil
Q2424515,spasskaya (saint petersburg metro),P17,country,Q159,Оросын Холбооны Улс
Q4504316,A.S. Popov Central Museum of Communications,P17,country,Q159,Оросын Холбооны Улс
Q6427731,Kolonia Zacisze,P17,country,Q36,PolanD
Q337821,Poskwitów Stary,P17,country,Q36,PolanD
Q8029009,wodnica-kolonia,P17,country,Q36,PolanD
Q3300616,iljaz prokshi,P172,ethnic group,Q179248,history of the albanians
Q4280426,Manizer,P27,country of citizenship,Q15180,SU (country)
Q6433196,"Kosino, Poland",P17,country,Q36,PolanD
Q4223743,mikhail klimov,P27,country of citizenship,Q15180,SU (country)
Q1657107,dolon southwest,P17,country,Q232,qazaqstan respwblïkası
Q2737814,shenkoll,P17,country,Q222,Albania
Q2790505,orszymowo,P17,country,Q36,PolanD
Q39259,erdowan,P40,child,Q17330106,Necmettin Bilal Erdoğan
Q1413825,"zabnica, croatia",P17,country,Q224,hirvatistan
Q3740653,"Włodowice, Lower Silesian Voivodeship",P17,country,Q36,PolanD
Q5812675,nowy goniwilk,P17,country,Q36,PolanD
Q166717,Kruszwica,P17,country,Q36,PolanD
Q5749358,"Sasiny, Zambrów County",P17,country,Q36,PolanD
Q1654415,saraktashsky raion,P17,country,Q159,Оросын Холбооны Улс
Q2079182,Batovo River,P403,mouth of the watercourse,Q166,Black Sea basin
Q16209580,mehmet cetingoz,P27,country of citizenship,Q43,turkiye
Q6949656,Márcio Pereira da Silva,P27,country of citizenship,Q155,Brzil
Q146387,albania at the 2008 summer olympics,P17,country,Q222,Albania
Q7850979,Tuchla,P17,country,Q36,PolanD
Q18651204,operation resolute support,P710,participant,Q35,Dennmark
Q16235345,timur dzhalolov,P27,country of citizenship,Q159,Оросын Холбооны Улс
